L,rho,E_1st,E_2nd,E_4th,abs_R_1st,R_1st,R_2nd,R_4th,bond_energy_1st,bond_energy_2nd,bond_energy_4th,bond_defect_1st,bond_defect_2nd,bond_defect_4th
400,0.145,0.5035589131088991,0.2535715796468652,0.06429854668970972,1000
400,0.146,0.5037894778168222,0.2538038386955161,0.0644163892843617,1000
400,0.147,0.5040380438654523,0.25405435043112096,0.06454361375283668,1000
400,0.148,0.5043053431588493,0.2543238799630728,0.06468063675824134,1000
400,0.149,0.5045851697581651,0.25460619444672417,0.0648243151741978,1000
400,0.15,0.5048843770974691,0.2549082350432709,0.06497820911487073,1000
400,0.151,0.5051949561150932,0.25522194456576797,0.06513824188798585,1000
400,0.152,0.5055204448236083,0.2555509211366718,0.06530627431807028,1000
400,0.153,0.5058595744363583,0.2558939100812147,0.06548169427327072,1000
400,0.154,0.5062103876745785,0.25624895766911354,0.06566352941296048,1000
400,0.155,0.5065762447314329,0.25661949285428093,0.06585356527074535,1000
400,0.156,0.5069568656190991,0.2570052646800868,0.06605170718533988,1000
400,0.157,0.5073447481668443,0.25739869462627785,0.06625408916266982,1000
400,0.158,0.5077453445761896,0.25780533620288243,0.06646359267824233,1000
400,0.159,0.5081579961260159,0.2582245503416293,0.06667991975721128,1000
400,0.16,0.5085822000328032,0.2586558554552207,0.06690285287008375,1000
400,0.161,0.5090178081983647,0.25909913041459665,0.06713236078231591,1000
400,0.162,0.5094613114677048,0.2595508293271785,0.06736663450442151,1000
400,0.163,0.5099172027340211,0.2600155550310405,0.06760809030061632,1000
400,0.164,0.510385643334162,0.26049350637133517,0.06785686837218496,1000
400,0.165,0.5108612152745174,0.2609791829500317,0.06811013568526267,1000
400,0.166,0.5113458261525351,0.26147455540169995,0.06836894466844183,1000
400,0.167,0.511839489231658,0.26197966446449766,0.06863334640328779,1000
400,0.168,0.5123439970011591,0.2624963730157739,0.06890434768671963,1000
400,0.169,0.5128576990674915,0.26302302117592885,0.0691811114393315,1000
400,0.17,0.5133842076635788,0.26356334646578033,0.06946563948463517,1000
400,0.171,0.5139128362554038,0.264106405237161,0.06975219536748575,1000
400,0.172,0.5144523864328737,0.264661259740702,0.07004558434931683,1000
400,0.173,0.5150042020648183,0.2652293301623972,0.07034659971930171,1000
400,0.174,0.5155609395925626,0.2658030844231482,0.07065128180420147,1000
400,0.175,0.5161266005667176,0.2663866698807662,0.07096186009396115,1000
400,0.176,0.5167008112496715,0.2669797305998909,0.07127817895808443,1000
400,0.177,0.517280718311769,0.26757934376699255,0.07159870759744096,1000
400,0.178,0.5178732409341911,0.26819269597884693,0.07192732464716821,1000
400,0.179,0.5184726769490458,0.2688139189738479,0.07226092543314482,1000
