cluster_size,total_clusters_of_this_size,n_s
4833,41809,4.1809000000e-09
4834,41918,4.1918000000e-09
4835,41871,4.1871000000e-09
4836,41483,4.1483000000e-09
4837,41875,4.1875000000e-09
4838,41823,4.1823000000e-09
4839,41322,4.1322000000e-09
4840,41467,4.1467000000e-09
4841,41668,4.1668000000e-09
4842,41807,4.1807000000e-09
4843,41318,4.1318000000e-09
4844,41787,4.1787000000e-09
4845,41941,4.1941000000e-09
4846,41289,4.1289000000e-09
4847,41659,4.1659000000e-09
4848,41555,4.1555000000e-09
4849,41240,4.1240000000e-09
4850,41819,4.1819000000e-09
4851,41217,4.1217000000e-09
4852,41013,4.1013000000e-09
4853,41721,4.1721000000e-09
4854,41495,4.1495000000e-09
4855,41512,4.1512000000e-09
4856,41562,4.1562000000e-09
4857,41058,4.1058000000e-09
4858,41436,4.1436000000e-09
4859,41332,4.1332000000e-09
4860,41454,4.1454000000e-09
4861,41348,4.1348000000e-09
4862,41509,4.1509000000e-09
4863,41581,4.1581000000e-09
4864,41514,4.1514000000e-09
4865,40959,4.0959000000e-09
4866,41535,4.1535000000e-09
4867,41643,4.1643000000e-09
4868,41508,4.1508000000e-09
4869,40996,4.0996000000e-09
4870,41111,4.1111000000e-09
4871,41077,4.1077000000e-09
4872,40748,4.0748000000e-09
4873,41377,4.1377000000e-09
4874,41136,4.1136000000e-09
4875,41144,4.1144000000e-09
4876,41196,4.1196000000e-09
4877,41231,4.1231000000e-09
4878,41297,4.1297000000e-09
4879,41396,4.1396000000e-09
4880,40909,4.0909000000e-09
4881,40724,4.0724000000e-09
4882,41157,4.1157000000e-09
4883,41067,4.1067000000e-09
4884,40665,4.0665000000e-09
4885,41200,4.1200000000e-09
4886,40609,4.0609000000e-09
4887,40844,4.0844000000e-09
4888,41188,4.1188000000e-09
4889,40851,4.0851000000e-09
4890,40698,4.0698000000e-09
4891,40804,4.0804000000e-09
4892,40844,4.0844000000e-09
4893,40870,4.0870000000e-09
4894,40938,4.0938000000e-09
4895,40701,4.0701000000e-09
4896,41025,4.1025000000e-09
4897,40662,4.0662000000e-09
4898,40415,4.0415000000e-09
4899,40630,4.0630000000e-09
4900,40986,4.0986000000e-09
4901,40698,4.0698000000e-09
4902,40721,4.0721000000e-09
4903,40850,4.0850000000e-09
4904,40496,4.0496000000e-09
4905,40642,4.0642000000e-09
4906,40994,4.0994000000e-09
4907,40879,4.0879000000e-09
4908,40772,4.0772000000e-09
4909,40641,4.0641000000e-09
4910,40570,4.0570000000e-09
4911,40239,4.0239000000e-09
4912,40701,4.0701000000e-09
4913,39998,3.9998000000e-09
4914,40827,4.0827000000e-09
4915,40396,4.0396000000e-09
4916,40294,4.0294000000e-09
4917,40532,4.0532000000e-09
4918,40602,4.0602000000e-09
4919,40485,4.0485000000e-09
4920,40434,4.0434000000e-09
4921,40167,4.0167000000e-09
4922,40344,4.0344000000e-09
4923,39997,3.9997000000e-09
4924,39762,3.9762000000e-09
4925,40520,4.0520000000e-09
4926,40130,4.0130000000e-09
4927,40034,4.0034000000e-09
4928,39785,3.9785000000e-09
4929,40145,4.0145000000e-09
4930,40116,4.0116000000e-09
4931,40479,4.0479000000e-09
4932,40203,4.0203000000e-09
4933,39994,3.9994000000e-09
4934,40237,4.0237000000e-09
4935,40087,4.0087000000e-09
4936,40059,4.0059000000e-09
4937,40404,4.0404000000e-09
4938,40022,4.0022000000e-09
4939,40199,4.0199000000e-09
4940,39731,3.9731000000e-09
4941,40390,4.0390000000e-09
4942,40024,4.0024000000e-09
4943,40147,4.0147000000e-09
4944,39921,3.9921000000e-09
4945,40001,4.0001000000e-09
4946,40014,4.0014000000e-09
4947,39720,3.9720000000e-09
4948,40234,4.0234000000e-09
4949,40284,4.0284000000e-09
4950,39807,3.9807000000e-09
4951,40162,4.0162000000e-09
4952,39934,3.9934000000e-09
4953,39787,3.9787000000e-09
4954,39860,3.9860000000e-09
4955,39793,3.9793000000e-09
4956,39539,3.9539000000e-09
4957,39986,3.9986000000e-09
4958,39841,3.9841000000e-09
4959,39980,3.9980000000e-09
4960,39735,3.9735000000e-09
4961,40082,4.0082000000e-09
4962,39445,3.9445000000e-09
4963,39891,3.9891000000e-09
4964,39947,3.9947000000e-09
4965,39655,3.9655000000e-09
4966,39542,3.9542000000e-09
4967,39742,3.9742000000e-09
4968,39430,3.9430000000e-09
4969,39588,3.9588000000e-09
4970,39557,3.9557000000e-09
4971,39491,3.9491000000e-09
4972,39675,3.9675000000e-09
4973,39127,3.9127000000e-09
4974,39687,3.9687000000e-09
4975,39549,3.9549000000e-09
4976,39468,3.9468000000e-09
4977,39472,3.9472000000e-09
4978,39217,3.9217000000e-09
4979,39018,3.9018000000e-09
4980,39579,3.9579000000e-09
4981,39623,3.9623000000e-09
4982,39228,3.9228000000e-09
4983,39535,3.9535000000e-09
4984,39278,3.9278000000e-09
4985,39292,3.9292000000e-09
4986,39345,3.9345000000e-09
4987,38777,3.8777000000e-09
4988,39532,3.9532000000e-09
4989,39087,3.9087000000e-09
4990,39141,3.9141000000e-09
4991,39484,3.9484000000e-09
4992,39382,3.9382000000e-09
4993,39120,3.9120000000e-09
4994,38912,3.8912000000e-09
4995,39169,3.9169000000e-09
4996,39277,3.9277000000e-09
4997,39031,3.9031000000e-09
4998,39191,3.9191000000e-09
4999,39031,3.9031000000e-09
5000,39099,3.9099000000e-09
5001,39082,3.9082000000e-09
5002,38823,3.8823000000e-09
5003,39238,3.9238000000e-09
5004,39457,3.9457000000e-09
5005,38887,3.8887000000e-09
5006,38898,3.8898000000e-09
5007,38826,3.8826000000e-09
5008,39163,3.9163000000e-09
5009,39339,3.9339000000e-09
5010,38936,3.8936000000e-09
5011,38520,3.8520000000e-09
5012,39439,3.9439000000e-09
5013,38439,3.8439000000e-09
5014,38789,3.8789000000e-09
5015,39027,3.9027000000e-09
5016,39143,3.9143000000e-09
5017,38686,3.8686000000e-09
5018,38684,3.8684000000e-09
5019,38859,3.8859000000e-09
5020,38856,3.8856000000e-09
5021,38862,3.8862000000e-09
5022,38733,3.8733000000e-09
5023,38801,3.8801000000e-09
5024,38708,3.8708000000e-09
5025,38504,3.8504000000e-09
5026,38844,3.8844000000e-09
5027,38175,3.8175000000e-09
5028,38448,3.8448000000e-09
5029,38785,3.8785000000e-09
5030,38666,3.8666000000e-09
5031,38956,3.8956000000e-09
5032,38771,3.8771000000e-09
5033,39072,3.9072000000e-09
5034,38216,3.8216000000e-09
5035,38649,3.8649000000e-09
5036,38606,3.8606000000e-09
5037,38508,3.8508000000e-09
5038,38216,3.8216000000e-09
5039,39008,3.9008000000e-09
5040,38204,3.8204000000e-09
5041,38566,3.8566000000e-09
5042,38776,3.8776000000e-09
5043,38110,3.8110000000e-09
5044,38364,3.8364000000e-09
5045,38843,3.8843000000e-09
5046,38429,3.8429000000e-09
5047,38267,3.8267000000e-09
5048,38413,3.8413000000e-09
5049,38072,3.8072000000e-09
5050,38388,3.8388000000e-09
5051,38197,3.8197000000e-09
5052,38451,3.8451000000e-09
5053,38017,3.8017000000e-09
5054,38541,3.8541000000e-09
5055,38347,3.8347000000e-09
5056,38229,3.8229000000e-09
5057,38152,3.8152000000e-09
5058,38265,3.8265000000e-09
5059,38281,3.8281000000e-09
5060,38068,3.8068000000e-09
5061,38469,3.8469000000e-09
5062,38150,3.8150000000e-09
5063,38127,3.8127000000e-09
5064,38334,3.8334000000e-09
5065,38281,3.8281000000e-09
5066,37793,3.7793000000e-09
5067,38190,3.8190000000e-09
5068,37855,3.7855000000e-09
5069,38262,3.8262000000e-09
5070,38002,3.8002000000e-09
5071,38210,3.8210000000e-09
5072,38428,3.8428000000e-09
5073,38087,3.8087000000e-09
5074,37747,3.7747000000e-09
5075,37859,3.7859000000e-09
5076,37792,3.7792000000e-09
5077,38054,3.8054000000e-09
5078,37728,3.7728000000e-09
5079,37877,3.7877000000e-09
5080,37620,3.7620000000e-09
5081,37664,3.7664000000e-09
5082,37766,3.7766000000e-09
5083,37740,3.7740000000e-09
5084,37974,3.7974000000e-09
5085,37914,3.7914000000e-09
5086,37745,3.7745000000e-09
5087,38089,3.8089000000e-09
5088,37837,3.7837000000e-09
5089,37830,3.7830000000e-09
5090,37865,3.7865000000e-09
5091,37696,3.7696000000e-09
5092,37361,3.7361000000e-09
5093,37880,3.7880000000e-09
5094,37882,3.7882000000e-09
5095,37769,3.7769000000e-09
5096,37896,3.7896000000e-09
5097,37501,3.7501000000e-09
5098,37328,3.7328000000e-09
5099,37323,3.7323000000e-09
5100,37627,3.7627000000e-09
5101,37779,3.7779000000e-09
5102,37673,3.7673000000e-09
5103,37626,3.7626000000e-09
5104,37461,3.7461000000e-09
5105,37761,3.7761000000e-09
5106,37651,3.7651000000e-09
5107,37255,3.7255000000e-09
5108,37580,3.7580000000e-09
5109,37331,3.7331000000e-09
5110,37704,3.7704000000e-09
5111,37695,3.7695000000e-09
5112,37449,3.7449000000e-09
5113,37253,3.7253000000e-09
5114,37351,3.7351000000e-09
5115,37508,3.7508000000e-09
5116,37358,3.7358000000e-09
5117,37836,3.7836000000e-09
5118,37254,3.7254000000e-09
5119,37293,3.7293000000e-09
5120,37315,3.7315000000e-09
5121,37564,3.7564000000e-09
5122,37428,3.7428000000e-09
5123,37468,3.7468000000e-09
5124,37110,3.7110000000e-09
5125,37217,3.7217000000e-09
5126,37106,3.7106000000e-09
5127,37590,3.7590000000e-09
5128,37246,3.7246000000e-09
5129,37563,3.7563000000e-09
5130,37474,3.7474000000e-09
5131,37111,3.7111000000e-09
5132,37060,3.7060000000e-09
5133,37022,3.7022000000e-09
5134,37058,3.7058000000e-09
5135,37196,3.7196000000e-09
5136,37232,3.7232000000e-09
5137,36938,3.6938000000e-09
5138,36875,3.6875000000e-09
5139,36803,3.6803000000e-09
5140,36955,3.6955000000e-09
5141,36999,3.6999000000e-09
5142,36857,3.6857000000e-09
5143,36804,3.6804000000e-09
5144,37099,3.7099000000e-09
5145,36824,3.6824000000e-09
5146,37069,3.7069000000e-09
5147,36855,3.6855000000e-09
5148,36608,3.6608000000e-09
5149,36923,3.6923000000e-09
5150,36877,3.6877000000e-09
5151,37052,3.7052000000e-09
5152,36614,3.6614000000e-09
5153,37041,3.7041000000e-09
5154,36960,3.6960000000e-09
5155,37102,3.7102000000e-09
5156,36950,3.6950000000e-09
5157,36847,3.6847000000e-09
5158,36773,3.6773000000e-09
5159,36592,3.6592000000e-09
5160,36798,3.6798000000e-09
5161,36926,3.6926000000e-09
5162,36671,3.6671000000e-09
5163,36467,3.6467000000e-09
5164,36452,3.6452000000e-09
5165,36631,3.6631000000e-09
5166,36656,3.6656000000e-09
5167,36455,3.6455000000e-09
5168,36229,3.6229000000e-09
5169,36651,3.6651000000e-09
5170,36724,3.6724000000e-09
5171,36407,3.6407000000e-09
5172,36340,3.6340000000e-09
5173,36452,3.6452000000e-09
5174,36940,3.6940000000e-09
5175,36561,3.6561000000e-09
5176,36591,3.6591000000e-09
5177,36621,3.6621000000e-09
5178,36193,3.6193000000e-09
5179,36564,3.6564000000e-09
5180,36378,3.6378000000e-09
5181,36416,3.6416000000e-09
5182,36343,3.6343000000e-09
5183,36049,3.6049000000e-09
5184,36586,3.6586000000e-09
5185,36353,3.6353000000e-09
5186,36587,3.6587000000e-09
5187,36436,3.6436000000e-09
5188,36307,3.6307000000e-09
5189,36294,3.6294000000e-09
5190,36326,3.6326000000e-09
5191,36408,3.6408000000e-09
5192,36129,3.6129000000e-09
5193,36359,3.6359000000e-09
5194,36613,3.6613000000e-09
5195,36138,3.6138000000e-09
5196,36425,3.6425000000e-09
5197,36365,3.6365000000e-09
5198,36310,3.6310000000e-09
5199,36270,3.6270000000e-09
5200,36301,3.6301000000e-09
5201,35748,3.5748000000e-09
5202,36503,3.6503000000e-09
5203,36036,3.6036000000e-09
5204,36346,3.6346000000e-09
5205,36180,3.6180000000e-09
5206,35955,3.5955000000e-09
5207,36259,3.6259000000e-09
5208,36030,3.6030000000e-09
5209,36008,3.6008000000e-09
5210,35819,3.5819000000e-09
5211,36195,3.6195000000e-09
5212,36182,3.6182000000e-09
5213,35808,3.5808000000e-09
5214,36160,3.6160000000e-09
5215,36155,3.6155000000e-09
5216,36061,3.6061000000e-09
5217,36110,3.6110000000e-09
5218,36100,3.6100000000e-09
5219,35879,3.5879000000e-09
5220,35807,3.5807000000e-09
5221,36118,3.6118000000e-09
5222,35558,3.5558000000e-09
5223,35698,3.5698000000e-09
5224,35921,3.5921000000e-09
5225,36009,3.6009000000e-09
5226,35654,3.5654000000e-09
5227,36098,3.6098000000e-09
5228,36009,3.6009000000e-09
5229,35880,3.5880000000e-09
5230,35713,3.5713000000e-09
5231,35726,3.5726000000e-09
5232,36073,3.6073000000e-09
5233,35330,3.5330000000e-09
5234,35859,3.5859000000e-09
5235,35688,3.5688000000e-09
5236,35714,3.5714000000e-09
5237,35754,3.5754000000e-09
5238,35297,3.5297000000e-09
5239,35697,3.5697000000e-09
5240,35819,3.5819000000e-09
5241,35602,3.5602000000e-09
5242,35991,3.5991000000e-09
5243,35709,3.5709000000e-09
5244,35344,3.5344000000e-09
5245,35549,3.5549000000e-09
5246,35496,3.5496000000e-09
5247,35715,3.5715000000e-09
5248,35275,3.5275000000e-09
5249,35553,3.5553000000e-09
5250,35488,3.5488000000e-09
5251,35758,3.5758000000e-09
5252,35194,3.5194000000e-09
5253,35448,3.5448000000e-09
5254,35533,3.5533000000e-09
5255,35487,3.5487000000e-09
5256,35544,3.5544000000e-09
5257,35403,3.5403000000e-09
5258,35559,3.5559000000e-09
5259,35610,3.5610000000e-09
5260,35620,3.5620000000e-09
5261,35507,3.5507000000e-09
5262,35437,3.5437000000e-09
5263,35612,3.5612000000e-09
5264,34958,3.4958000000e-09
5265,35259,3.5259000000e-09
5266,34930,3.4930000000e-09
5267,35195,3.5195000000e-09
5268,35531,3.5531000000e-09
5269,35363,3.5363000000e-09
5270,34915,3.4915000000e-09
5271,35060,3.5060000000e-09
5272,35375,3.5375000000e-09
5273,35158,3.5158000000e-09
5274,35067,3.5067000000e-09
5275,35550,3.5550000000e-09
5276,34865,3.4865000000e-09
5277,35058,3.5058000000e-09
5278,34961,3.4961000000e-09
5279,35103,3.5103000000e-09
5280,35340,3.5340000000e-09
5281,35112,3.5112000000e-09
5282,35264,3.5264000000e-09
5283,34967,3.4967000000e-09
5284,34910,3.4910000000e-09
5285,35269,3.5269000000e-09
5286,35156,3.5156000000e-09
5287,34885,3.4885000000e-09
5288,35196,3.5196000000e-09
5289,34852,3.4852000000e-09
5290,35256,3.5256000000e-09
5291,34927,3.4927000000e-09
5292,34808,3.4808000000e-09
5293,34863,3.4863000000e-09
5294,35019,3.5019000000e-09
5295,34872,3.4872000000e-09
5296,34990,3.4990000000e-09
5297,35006,3.5006000000e-09
5298,35039,3.5039000000e-09
5299,35062,3.5062000000e-09
5300,34644,3.4644000000e-09
5301,34770,3.4770000000e-09
5302,34662,3.4662000000e-09
5303,34983,3.4983000000e-09
5304,34477,3.4477000000e-09
5305,35139,3.5139000000e-09
5306,34814,3.4814000000e-09
5307,35020,3.5020000000e-09
5308,34554,3.4554000000e-09
5309,34825,3.4825000000e-09
5310,34714,3.4714000000e-09
5311,34689,3.4689000000e-09
5312,34428,3.4428000000e-09
5313,34575,3.4575000000e-09
5314,34587,3.4587000000e-09
5315,34747,3.4747000000e-09
5316,34877,3.4877000000e-09
5317,34733,3.4733000000e-09
5318,34500,3.4500000000e-09
5319,34373,3.4373000000e-09
5320,34542,3.4542000000e-09
5321,34835,3.4835000000e-09
5322,34588,3.4588000000e-09
5323,34415,3.4415000000e-09
5324,34246,3.4246000000e-09
5325,34638,3.4638000000e-09
5326,34546,3.4546000000e-09
5327,34249,3.4249000000e-09
5328,34123,3.4123000000e-09
5329,34105,3.4105000000e-09
5330,34365,3.4365000000e-09
5331,34689,3.4689000000e-09
5332,34615,3.4615000000e-09
5333,34531,3.4531000000e-09
5334,34419,3.4419000000e-09
5335,34353,3.4353000000e-09
5336,34435,3.4435000000e-09
5337,34379,3.4379000000e-09
5338,34093,3.4093000000e-09
5339,34338,3.4338000000e-09
5340,34303,3.4303000000e-09
5341,34133,3.4133000000e-09
5342,34663,3.4663000000e-09
5343,33953,3.3953000000e-09
5344,33928,3.3928000000e-09
5345,34499,3.4499000000e-09
5346,34089,3.4089000000e-09
5347,34034,3.4034000000e-09
5348,34422,3.4422000000e-09
5349,34231,3.4231000000e-09
5350,33830,3.3830000000e-09
5351,34222,3.4222000000e-09
5352,34182,3.4182000000e-09
5353,34311,3.4311000000e-09
5354,34624,3.4624000000e-09
5355,34019,3.4019000000e-09
5356,34012,3.4012000000e-09
5357,33977,3.3977000000e-09
5358,33882,3.3882000000e-09
5359,34240,3.4240000000e-09
5360,34321,3.4321000000e-09
5361,34130,3.4130000000e-09
5362,33767,3.3767000000e-09
5363,34221,3.4221000000e-09
5364,34086,3.4086000000e-09
5365,34062,3.4062000000e-09
5366,34065,3.4065000000e-09
5367,34271,3.4271000000e-09
5368,34309,3.4309000000e-09
5369,33839,3.3839000000e-09
5370,33866,3.3866000000e-09
5371,34042,3.4042000000e-09
5372,34098,3.4098000000e-09
5373,33962,3.3962000000e-09
5374,34014,3.4014000000e-09
5375,33779,3.3779000000e-09
5376,33796,3.3796000000e-09
5377,33868,3.3868000000e-09
5378,33538,3.3538000000e-09
5379,34060,3.4060000000e-09
5380,33749,3.3749000000e-09
5381,33937,3.3937000000e-09
5382,33749,3.3749000000e-09
5383,33695,3.3695000000e-09
5384,33870,3.3870000000e-09
5385,33490,3.3490000000e-09
5386,33576,3.3576000000e-09
5387,33596,3.3596000000e-09
5388,33756,3.3756000000e-09
5389,33577,3.3577000000e-09
5390,33881,3.3881000000e-09
5391,33839,3.3839000000e-09
5392,33571,3.3571000000e-09
5393,33456,3.3456000000e-09
5394,33918,3.3918000000e-09
5395,33262,3.3262000000e-09
5396,33510,3.3510000000e-09
5397,33513,3.3513000000e-09
5398,33215,3.3215000000e-09
5399,33795,3.3795000000e-09
5400,33810,3.3810000000e-09
5401,33348,3.3348000000e-09
5402,33654,3.3654000000e-09
5403,33505,3.3505000000e-09
5404,33484,3.3484000000e-09
5405,33159,3.3159000000e-09
5406,33724,3.3724000000e-09
5407,33519,3.3519000000e-09
5408,33452,3.3452000000e-09
5409,33623,3.3623000000e-09
5410,33198,3.3198000000e-09
5411,33385,3.3385000000e-09
5412,33442,3.3442000000e-09
5413,33440,3.3440000000e-09
5414,33220,3.3220000000e-09
5415,33564,3.3564000000e-09
5416,33457,3.3457000000e-09
5417,33484,3.3484000000e-09
5418,33131,3.3131000000e-09
5419,33536,3.3536000000e-09
5420,33028,3.3028000000e-09
5421,33572,3.3572000000e-09
5422,33181,3.3181000000e-09
5423,32933,3.2933000000e-09
5424,33564,3.3564000000e-09
5425,33186,3.3186000000e-09
5426,32910,3.2910000000e-09
5427,33232,3.3232000000e-09
5428,33451,3.3451000000e-09
5429,33523,3.3523000000e-09
5430,33023,3.3023000000e-09
5431,33023,3.3023000000e-09
5432,33186,3.3186000000e-09
5433,32899,3.2899000000e-09
5434,33153,3.3153000000e-09
5435,33079,3.3079000000e-09
5436,32968,3.2968000000e-09
5437,33086,3.3086000000e-09
5438,32908,3.2908000000e-09
5439,33302,3.3302000000e-09
5440,32871,3.2871000000e-09
5441,33221,3.3221000000e-09
5442,33061,3.3061000000e-09
5443,33171,3.3171000000e-09
5444,32815,3.2815000000e-09
5445,32747,3.2747000000e-09
5446,33034,3.3034000000e-09
5447,32736,3.2736000000e-09
5448,33108,3.3108000000e-09
5449,33028,3.3028000000e-09
5450,32703,3.2703000000e-09
5451,32891,3.2891000000e-09
5452,33200,3.3200000000e-09
5453,33232,3.3232000000e-09
5454,32656,3.2656000000e-09
5455,32668,3.2668000000e-09
5456,32891,3.2891000000e-09
5457,32727,3.2727000000e-09
5458,33013,3.3013000000e-09
5459,33100,3.3100000000e-09
5460,32541,3.2541000000e-09
5461,32733,3.2733000000e-09
5462,32989,3.2989000000e-09
5463,33029,3.3029000000e-09
5464,32877,3.2877000000e-09
5465,32628,3.2628000000e-09
5466,32825,3.2825000000e-09
5467,33127,3.3127000000e-09
5468,32685,3.2685000000e-09
5469,32702,3.2702000000e-09
5470,32938,3.2938000000e-09
5471,32602,3.2602000000e-09
5472,32593,3.2593000000e-09
5473,32764,3.2764000000e-09
5474,32341,3.2341000000e-09
5475,32647,3.2647000000e-09
5476,32534,3.2534000000e-09
5477,32595,3.2595000000e-09
5478,32925,3.2925000000e-09
5479,32646,3.2646000000e-09
5480,32697,3.2697000000e-09
5481,32653,3.2653000000e-09
5482,32575,3.2575000000e-09
5483,32681,3.2681000000e-09
5484,32552,3.2552000000e-09
5485,32650,3.2650000000e-09
5486,32772,3.2772000000e-09
5487,32865,3.2865000000e-09
5488,32320,3.2320000000e-09
5489,32262,3.2262000000e-09
5490,32415,3.2415000000e-09
5491,32714,3.2714000000e-09
5492,32311,3.2311000000e-09
5493,32440,3.2440000000e-09
5494,32663,3.2663000000e-09
5495,32434,3.2434000000e-09
5496,32469,3.2469000000e-09
5497,32462,3.2462000000e-09
5498,31923,3.1923000000e-09
5499,32403,3.2403000000e-09
5500,32371,3.2371000000e-09
5501,32490,3.2490000000e-09
5502,32004,3.2004000000e-09
5503,32398,3.2398000000e-09
5504,32041,3.2041000000e-09
5505,32291,3.2291000000e-09
5506,32155,3.2155000000e-09
5507,32146,3.2146000000e-09
5508,31982,3.1982000000e-09
5509,32212,3.2212000000e-09
5510,32072,3.2072000000e-09
5511,32227,3.2227000000e-09
