cluster_size,total_clusters_of_this_size,n_s
60706619,2,2.0000000000e-13
60706620,1,1.0000000000e-13
60706624,1,1.0000000000e-13
60706626,1,1.0000000000e-13
60706630,2,2.0000000000e-13
60706631,4,4.0000000000e-13
60706632,1,1.0000000000e-13
60706634,3,3.0000000000e-13
60706635,1,1.0000000000e-13
60706636,1,1.0000000000e-13
60706637,2,2.0000000000e-13
60706639,1,1.0000000000e-13
60706640,1,1.0000000000e-13
60706642,1,1.0000000000e-13
60706644,1,1.0000000000e-13
60706645,2,2.0000000000e-13
60706646,3,3.0000000000e-13
60706649,2,2.0000000000e-13
60706651,1,1.0000000000e-13
60706653,1,1.0000000000e-13
60706655,1,1.0000000000e-13
60706658,1,1.0000000000e-13
60706659,1,1.0000000000e-13
60706662,3,3.0000000000e-13
60706664,2,2.0000000000e-13
60706665,1,1.0000000000e-13
60706668,4,4.0000000000e-13
60706670,1,1.0000000000e-13
60706673,5,5.0000000000e-13
60706674,2,2.0000000000e-13
60706678,1,1.0000000000e-13
60706681,1,1.0000000000e-13
60706682,3,3.0000000000e-13
60706683,1,1.0000000000e-13
60706685,1,1.0000000000e-13
60706688,1,1.0000000000e-13
60706689,1,1.0000000000e-13
60706690,2,2.0000000000e-13
60706693,1,1.0000000000e-13
60706694,2,2.0000000000e-13
60706696,2,2.0000000000e-13
60706697,1,1.0000000000e-13
60706698,1,1.0000000000e-13
60706699,1,1.0000000000e-13
60706701,2,2.0000000000e-13
60706703,1,1.0000000000e-13
60706704,1,1.0000000000e-13
60706705,2,2.0000000000e-13
60706706,2,2.0000000000e-13
60706707,2,2.0000000000e-13
60706708,1,1.0000000000e-13
60706712,1,1.0000000000e-13
60706713,1,1.0000000000e-13
60706716,2,2.0000000000e-13
60706719,2,2.0000000000e-13
60706720,1,1.0000000000e-13
60706721,1,1.0000000000e-13
60706722,1,1.0000000000e-13
60706724,1,1.0000000000e-13
60706728,2,2.0000000000e-13
60706729,1,1.0000000000e-13
60706731,1,1.0000000000e-13
60706732,1,1.0000000000e-13
60706733,1,1.0000000000e-13
60706735,1,1.0000000000e-13
60706739,1,1.0000000000e-13
60706742,2,2.0000000000e-13
60706743,1,1.0000000000e-13
60706744,1,1.0000000000e-13
60706745,1,1.0000000000e-13
60706748,1,1.0000000000e-13
60706752,2,2.0000000000e-13
60706753,1,1.0000000000e-13
60706755,1,1.0000000000e-13
60706758,2,2.0000000000e-13
60706759,2,2.0000000000e-13
60706760,1,1.0000000000e-13
60706762,2,2.0000000000e-13
60706766,2,2.0000000000e-13
60706769,1,1.0000000000e-13
60706770,1,1.0000000000e-13
60706772,1,1.0000000000e-13
60706775,2,2.0000000000e-13
60706776,2,2.0000000000e-13
60706778,1,1.0000000000e-13
60706780,1,1.0000000000e-13
60706783,1,1.0000000000e-13
60706784,1,1.0000000000e-13
60706786,2,2.0000000000e-13
60706787,1,1.0000000000e-13
60706789,2,2.0000000000e-13
60706791,1,1.0000000000e-13
60706792,1,1.0000000000e-13
60706793,2,2.0000000000e-13
60706796,2,2.0000000000e-13
60706798,2,2.0000000000e-13
60706806,1,1.0000000000e-13
60706807,1,1.0000000000e-13
60706808,1,1.0000000000e-13
60706809,1,1.0000000000e-13
60706811,1,1.0000000000e-13
60706812,1,1.0000000000e-13
60706813,1,1.0000000000e-13
60706816,1,1.0000000000e-13
60706817,2,2.0000000000e-13
60706818,3,3.0000000000e-13
60706819,2,2.0000000000e-13
60706820,1,1.0000000000e-13
60706821,1,1.0000000000e-13
60706822,4,4.0000000000e-13
60706825,2,2.0000000000e-13
60706826,1,1.0000000000e-13
60706827,1,1.0000000000e-13
60706829,1,1.0000000000e-13
60706831,1,1.0000000000e-13
60706832,1,1.0000000000e-13
60706833,1,1.0000000000e-13
60706834,1,1.0000000000e-13
60706836,1,1.0000000000e-13
60706839,2,2.0000000000e-13
60706840,1,1.0000000000e-13
60706842,2,2.0000000000e-13
60706844,1,1.0000000000e-13
60706846,2,2.0000000000e-13
60706848,1,1.0000000000e-13
60706852,1,1.0000000000e-13
60706854,2,2.0000000000e-13
60706855,1,1.0000000000e-13
60706857,2,2.0000000000e-13
60706861,1,1.0000000000e-13
60706863,1,1.0000000000e-13
60706864,1,1.0000000000e-13
60706866,2,2.0000000000e-13
60706868,2,2.0000000000e-13
60706870,1,1.0000000000e-13
60706871,2,2.0000000000e-13
60706872,2,2.0000000000e-13
60706873,1,1.0000000000e-13
60706875,1,1.0000000000e-13
60706879,2,2.0000000000e-13
60706882,2,2.0000000000e-13
60706883,2,2.0000000000e-13
60706884,4,4.0000000000e-13
60706886,1,1.0000000000e-13
60706887,1,1.0000000000e-13
60706893,1,1.0000000000e-13
60706895,1,1.0000000000e-13
60706899,2,2.0000000000e-13
60706900,1,1.0000000000e-13
60706902,1,1.0000000000e-13
60706904,1,1.0000000000e-13
60706905,2,2.0000000000e-13
60706906,1,1.0000000000e-13
60706908,1,1.0000000000e-13
60706910,1,1.0000000000e-13
60706912,1,1.0000000000e-13
60706916,1,1.0000000000e-13
60706917,2,2.0000000000e-13
60706918,1,1.0000000000e-13
60706920,1,1.0000000000e-13
60706921,1,1.0000000000e-13
60706925,1,1.0000000000e-13
60706926,1,1.0000000000e-13
60706927,1,1.0000000000e-13
60706928,1,1.0000000000e-13
60706929,2,2.0000000000e-13
60706931,2,2.0000000000e-13
60706933,2,2.0000000000e-13
60706935,1,1.0000000000e-13
60706937,1,1.0000000000e-13
60706939,1,1.0000000000e-13
60706941,2,2.0000000000e-13
60706942,1,1.0000000000e-13
60706944,1,1.0000000000e-13
60706945,2,2.0000000000e-13
60706946,1,1.0000000000e-13
60706948,2,2.0000000000e-13
60706949,1,1.0000000000e-13
60706951,1,1.0000000000e-13
60706954,2,2.0000000000e-13
60706955,5,5.0000000000e-13
60706959,2,2.0000000000e-13
60706962,1,1.0000000000e-13
60706963,1,1.0000000000e-13
60706964,1,1.0000000000e-13
60706968,2,2.0000000000e-13
60706969,1,1.0000000000e-13
60706970,1,1.0000000000e-13
60706973,2,2.0000000000e-13
60706974,1,1.0000000000e-13
60706975,2,2.0000000000e-13
60706976,1,1.0000000000e-13
60706977,2,2.0000000000e-13
60706978,1,1.0000000000e-13
60706983,2,2.0000000000e-13
60706984,2,2.0000000000e-13
60706985,1,1.0000000000e-13
60706989,2,2.0000000000e-13
60706996,1,1.0000000000e-13
60706997,1,1.0000000000e-13
60706999,1,1.0000000000e-13
60707001,2,2.0000000000e-13
60707002,1,1.0000000000e-13
60707003,1,1.0000000000e-13
60707004,1,1.0000000000e-13
60707005,1,1.0000000000e-13
60707006,2,2.0000000000e-13
60707010,1,1.0000000000e-13
60707011,1,1.0000000000e-13
60707012,1,1.0000000000e-13
60707013,1,1.0000000000e-13
60707014,3,3.0000000000e-13
60707017,2,2.0000000000e-13
60707018,3,3.0000000000e-13
60707023,1,1.0000000000e-13
60707025,3,3.0000000000e-13
60707028,1,1.0000000000e-13
60707029,2,2.0000000000e-13
60707031,1,1.0000000000e-13
60707034,2,2.0000000000e-13
60707035,2,2.0000000000e-13
60707037,1,1.0000000000e-13
60707039,1,1.0000000000e-13
60707044,1,1.0000000000e-13
60707045,1,1.0000000000e-13
60707046,2,2.0000000000e-13
60707048,2,2.0000000000e-13
60707051,1,1.0000000000e-13
60707052,1,1.0000000000e-13
60707053,1,1.0000000000e-13
60707055,1,1.0000000000e-13
60707057,1,1.0000000000e-13
60707060,1,1.0000000000e-13
60707061,1,1.0000000000e-13
60707063,1,1.0000000000e-13
60707064,2,2.0000000000e-13
60707065,1,1.0000000000e-13
60707066,2,2.0000000000e-13
60707068,1,1.0000000000e-13
60707069,1,1.0000000000e-13
60707070,1,1.0000000000e-13
60707072,1,1.0000000000e-13
60707073,2,2.0000000000e-13
60707074,1,1.0000000000e-13
60707075,2,2.0000000000e-13
60707078,1,1.0000000000e-13
60707080,2,2.0000000000e-13
60707083,1,1.0000000000e-13
60707085,1,1.0000000000e-13
60707086,2,2.0000000000e-13
60707087,1,1.0000000000e-13
60707088,1,1.0000000000e-13
60707089,2,2.0000000000e-13
60707092,2,2.0000000000e-13
60707093,2,2.0000000000e-13
60707094,1,1.0000000000e-13
60707096,1,1.0000000000e-13
60707097,1,1.0000000000e-13
60707098,1,1.0000000000e-13
60707099,1,1.0000000000e-13
60707100,2,2.0000000000e-13
60707101,1,1.0000000000e-13
60707103,1,1.0000000000e-13
60707105,1,1.0000000000e-13
60707106,1,1.0000000000e-13
60707107,1,1.0000000000e-13
60707108,1,1.0000000000e-13
60707109,1,1.0000000000e-13
60707110,2,2.0000000000e-13
60707112,1,1.0000000000e-13
60707115,1,1.0000000000e-13
60707118,2,2.0000000000e-13
60707120,1,1.0000000000e-13
60707122,2,2.0000000000e-13
60707123,2,2.0000000000e-13
60707125,2,2.0000000000e-13
60707126,1,1.0000000000e-13
60707129,3,3.0000000000e-13
60707130,1,1.0000000000e-13
60707131,1,1.0000000000e-13
60707132,1,1.0000000000e-13
60707133,2,2.0000000000e-13
60707134,1,1.0000000000e-13
60707136,1,1.0000000000e-13
60707138,1,1.0000000000e-13
60707140,1,1.0000000000e-13
60707142,1,1.0000000000e-13
60707143,1,1.0000000000e-13
60707147,1,1.0000000000e-13
60707148,1,1.0000000000e-13
60707149,1,1.0000000000e-13
60707151,1,1.0000000000e-13
60707152,1,1.0000000000e-13
60707153,2,2.0000000000e-13
60707154,1,1.0000000000e-13
60707156,1,1.0000000000e-13
60707157,1,1.0000000000e-13
60707159,1,1.0000000000e-13
60707160,1,1.0000000000e-13
60707161,1,1.0000000000e-13
60707163,2,2.0000000000e-13
60707164,2,2.0000000000e-13
60707165,1,1.0000000000e-13
60707167,1,1.0000000000e-13
60707168,1,1.0000000000e-13
60707169,3,3.0000000000e-13
60707170,2,2.0000000000e-13
60707172,3,3.0000000000e-13
60707173,4,4.0000000000e-13
60707176,2,2.0000000000e-13
60707177,1,1.0000000000e-13
60707180,2,2.0000000000e-13
60707183,1,1.0000000000e-13
60707184,3,3.0000000000e-13
60707185,2,2.0000000000e-13
60707186,1,1.0000000000e-13
60707188,1,1.0000000000e-13
60707190,1,1.0000000000e-13
60707194,1,1.0000000000e-13
60707195,1,1.0000000000e-13
60707198,1,1.0000000000e-13
60707199,1,1.0000000000e-13
60707200,1,1.0000000000e-13
60707204,1,1.0000000000e-13
60707206,1,1.0000000000e-13
60707207,1,1.0000000000e-13
60707211,1,1.0000000000e-13
60707212,1,1.0000000000e-13
60707213,2,2.0000000000e-13
60707217,3,3.0000000000e-13
60707220,1,1.0000000000e-13
60707221,1,1.0000000000e-13
60707223,1,1.0000000000e-13
60707227,1,1.0000000000e-13
60707229,1,1.0000000000e-13
60707232,1,1.0000000000e-13
60707235,1,1.0000000000e-13
60707243,1,1.0000000000e-13
60707244,1,1.0000000000e-13
60707246,1,1.0000000000e-13
60707247,2,2.0000000000e-13
60707248,2,2.0000000000e-13
60707251,1,1.0000000000e-13
60707253,1,1.0000000000e-13
60707255,2,2.0000000000e-13
60707256,1,1.0000000000e-13
60707261,1,1.0000000000e-13
60707263,4,4.0000000000e-13
60707265,1,1.0000000000e-13
60707266,1,1.0000000000e-13
60707267,1,1.0000000000e-13
60707271,1,1.0000000000e-13
60707272,2,2.0000000000e-13
60707273,1,1.0000000000e-13
60707275,2,2.0000000000e-13
60707276,1,1.0000000000e-13
60707277,1,1.0000000000e-13
60707278,1,1.0000000000e-13
60707279,1,1.0000000000e-13
60707280,1,1.0000000000e-13
60707282,1,1.0000000000e-13
60707283,2,2.0000000000e-13
60707284,2,2.0000000000e-13
60707286,1,1.0000000000e-13
60707289,1,1.0000000000e-13
60707292,1,1.0000000000e-13
60707293,1,1.0000000000e-13
60707294,1,1.0000000000e-13
60707295,1,1.0000000000e-13
60707296,1,1.0000000000e-13
60707298,1,1.0000000000e-13
60707299,1,1.0000000000e-13
60707300,1,1.0000000000e-13
60707302,1,1.0000000000e-13
60707303,1,1.0000000000e-13
60707309,1,1.0000000000e-13
60707313,1,1.0000000000e-13
60707316,1,1.0000000000e-13
60707318,1,1.0000000000e-13
60707321,1,1.0000000000e-13
60707324,1,1.0000000000e-13
60707325,2,2.0000000000e-13
60707326,2,2.0000000000e-13
60707329,2,2.0000000000e-13
60707330,1,1.0000000000e-13
60707331,2,2.0000000000e-13
60707333,1,1.0000000000e-13
60707334,1,1.0000000000e-13
60707337,1,1.0000000000e-13
60707338,1,1.0000000000e-13
60707340,2,2.0000000000e-13
60707342,1,1.0000000000e-13
60707343,1,1.0000000000e-13
60707344,1,1.0000000000e-13
60707348,1,1.0000000000e-13
60707350,1,1.0000000000e-13
60707351,1,1.0000000000e-13
60707353,1,1.0000000000e-13
60707354,1,1.0000000000e-13
60707362,2,2.0000000000e-13
60707364,1,1.0000000000e-13
60707365,2,2.0000000000e-13
60707369,1,1.0000000000e-13
60707370,1,1.0000000000e-13
60707371,1,1.0000000000e-13
60707372,1,1.0000000000e-13
60707374,1,1.0000000000e-13
60707375,1,1.0000000000e-13
60707376,1,1.0000000000e-13
60707377,1,1.0000000000e-13
60707380,1,1.0000000000e-13
60707381,1,1.0000000000e-13
60707383,2,2.0000000000e-13
60707388,2,2.0000000000e-13
60707389,1,1.0000000000e-13
60707394,2,2.0000000000e-13
60707396,1,1.0000000000e-13
60707400,1,1.0000000000e-13
60707402,1,1.0000000000e-13
60707405,1,1.0000000000e-13
60707408,1,1.0000000000e-13
60707409,1,1.0000000000e-13
60707410,1,1.0000000000e-13
60707411,2,2.0000000000e-13
60707413,1,1.0000000000e-13
60707414,1,1.0000000000e-13
60707416,2,2.0000000000e-13
60707417,1,1.0000000000e-13
60707418,3,3.0000000000e-13
60707421,2,2.0000000000e-13
60707423,1,1.0000000000e-13
60707427,1,1.0000000000e-13
60707428,1,1.0000000000e-13
60707432,2,2.0000000000e-13
60707434,3,3.0000000000e-13
60707441,1,1.0000000000e-13
60707442,1,1.0000000000e-13
60707445,1,1.0000000000e-13
60707446,1,1.0000000000e-13
60707448,2,2.0000000000e-13
60707449,2,2.0000000000e-13
60707454,1,1.0000000000e-13
60707456,2,2.0000000000e-13
60707458,1,1.0000000000e-13
60707459,3,3.0000000000e-13
60707460,1,1.0000000000e-13
60707461,1,1.0000000000e-13
60707463,2,2.0000000000e-13
60707465,1,1.0000000000e-13
60707469,1,1.0000000000e-13
60707470,1,1.0000000000e-13
60707471,1,1.0000000000e-13
60707472,1,1.0000000000e-13
60707473,3,3.0000000000e-13
60707480,1,1.0000000000e-13
60707482,1,1.0000000000e-13
60707484,1,1.0000000000e-13
60707486,1,1.0000000000e-13
60707490,1,1.0000000000e-13
60707491,1,1.0000000000e-13
60707492,1,1.0000000000e-13
60707493,1,1.0000000000e-13
60707494,1,1.0000000000e-13
60707495,1,1.0000000000e-13
60707499,2,2.0000000000e-13
60707500,1,1.0000000000e-13
60707501,3,3.0000000000e-13
60707502,1,1.0000000000e-13
60707506,2,2.0000000000e-13
60707509,2,2.0000000000e-13
60707511,1,1.0000000000e-13
60707513,1,1.0000000000e-13
60707514,1,1.0000000000e-13
60707518,1,1.0000000000e-13
60707519,3,3.0000000000e-13
60707522,2,2.0000000000e-13
60707523,1,1.0000000000e-13
60707524,3,3.0000000000e-13
60707526,1,1.0000000000e-13
60707531,1,1.0000000000e-13
60707536,1,1.0000000000e-13
60707537,2,2.0000000000e-13
60707538,1,1.0000000000e-13
60707539,2,2.0000000000e-13
60707540,1,1.0000000000e-13
60707541,1,1.0000000000e-13
60707543,2,2.0000000000e-13
60707545,1,1.0000000000e-13
60707546,1,1.0000000000e-13
60707547,2,2.0000000000e-13
60707548,2,2.0000000000e-13
60707549,1,1.0000000000e-13
60707550,1,1.0000000000e-13
60707552,1,1.0000000000e-13
60707553,1,1.0000000000e-13
60707556,3,3.0000000000e-13
60707557,1,1.0000000000e-13
60707559,1,1.0000000000e-13
60707561,2,2.0000000000e-13
60707563,1,1.0000000000e-13
60707564,1,1.0000000000e-13
60707565,1,1.0000000000e-13
60707566,1,1.0000000000e-13
60707567,1,1.0000000000e-13
60707569,1,1.0000000000e-13
60707573,2,2.0000000000e-13
60707575,1,1.0000000000e-13
60707580,1,1.0000000000e-13
60707581,1,1.0000000000e-13
60707582,2,2.0000000000e-13
60707583,1,1.0000000000e-13
60707584,1,1.0000000000e-13
60707585,1,1.0000000000e-13
60707587,1,1.0000000000e-13
60707589,1,1.0000000000e-13
60707590,3,3.0000000000e-13
60707591,1,1.0000000000e-13
60707592,2,2.0000000000e-13
60707593,2,2.0000000000e-13
60707595,1,1.0000000000e-13
60707602,1,1.0000000000e-13
60707608,1,1.0000000000e-13
60707609,2,2.0000000000e-13
60707611,1,1.0000000000e-13
60707612,2,2.0000000000e-13
60707615,1,1.0000000000e-13
60707619,1,1.0000000000e-13
60707622,2,2.0000000000e-13
60707623,1,1.0000000000e-13
60707624,1,1.0000000000e-13
60707627,1,1.0000000000e-13
60707628,1,1.0000000000e-13
60707629,2,2.0000000000e-13
60707636,1,1.0000000000e-13
60707640,1,1.0000000000e-13
60707643,1,1.0000000000e-13
60707645,3,3.0000000000e-13
60707648,2,2.0000000000e-13
60707651,1,1.0000000000e-13
60707659,1,1.0000000000e-13
60707663,2,2.0000000000e-13
60707664,1,1.0000000000e-13
60707666,1,1.0000000000e-13
60707667,2,2.0000000000e-13
60707668,1,1.0000000000e-13
60707670,3,3.0000000000e-13
60707671,2,2.0000000000e-13
60707672,1,1.0000000000e-13
60707674,1,1.0000000000e-13
60707678,1,1.0000000000e-13
60707679,1,1.0000000000e-13
60707680,1,1.0000000000e-13
60707682,1,1.0000000000e-13
60707683,1,1.0000000000e-13
60707685,1,1.0000000000e-13
60707688,4,4.0000000000e-13
60707690,1,1.0000000000e-13
60707692,1,1.0000000000e-13
60707695,1,1.0000000000e-13
60707702,1,1.0000000000e-13
60707703,1,1.0000000000e-13
60707705,1,1.0000000000e-13
60707712,1,1.0000000000e-13
60707713,1,1.0000000000e-13
60707714,1,1.0000000000e-13
60707717,1,1.0000000000e-13
60707718,2,2.0000000000e-13
60707721,1,1.0000000000e-13
60707726,1,1.0000000000e-13
60707727,1,1.0000000000e-13
60707729,1,1.0000000000e-13
60707730,1,1.0000000000e-13
60707731,1,1.0000000000e-13
60707733,2,2.0000000000e-13
60707734,1,1.0000000000e-13
60707735,1,1.0000000000e-13
60707736,1,1.0000000000e-13
60707737,1,1.0000000000e-13
60707738,1,1.0000000000e-13
60707739,2,2.0000000000e-13
60707741,1,1.0000000000e-13
60707742,1,1.0000000000e-13
60707743,1,1.0000000000e-13
60707747,1,1.0000000000e-13
60707748,2,2.0000000000e-13
60707749,1,1.0000000000e-13
60707750,1,1.0000000000e-13
60707751,1,1.0000000000e-13
60707753,1,1.0000000000e-13
60707754,2,2.0000000000e-13
60707756,1,1.0000000000e-13
60707757,1,1.0000000000e-13
60707760,2,2.0000000000e-13
60707761,1,1.0000000000e-13
60707763,2,2.0000000000e-13
60707764,1,1.0000000000e-13
60707765,1,1.0000000000e-13
60707766,1,1.0000000000e-13
60707772,1,1.0000000000e-13
60707776,3,3.0000000000e-13
60707777,1,1.0000000000e-13
60707779,1,1.0000000000e-13
60707780,2,2.0000000000e-13
60707781,1,1.0000000000e-13
60707783,1,1.0000000000e-13
60707785,2,2.0000000000e-13
60707786,1,1.0000000000e-13
60707789,1,1.0000000000e-13
60707791,1,1.0000000000e-13
60707792,1,1.0000000000e-13
60707793,1,1.0000000000e-13
60707797,1,1.0000000000e-13
60707798,1,1.0000000000e-13
60707799,1,1.0000000000e-13
60707800,1,1.0000000000e-13
60707802,1,1.0000000000e-13
60707804,1,1.0000000000e-13
60707805,1,1.0000000000e-13
60707806,2,2.0000000000e-13
60707809,1,1.0000000000e-13
60707810,1,1.0000000000e-13
60707815,3,3.0000000000e-13
60707817,1,1.0000000000e-13
60707818,1,1.0000000000e-13
60707819,1,1.0000000000e-13
60707822,1,1.0000000000e-13
60707823,1,1.0000000000e-13
60707824,1,1.0000000000e-13
60707825,1,1.0000000000e-13
60707826,1,1.0000000000e-13
60707828,1,1.0000000000e-13
60707829,2,2.0000000000e-13
60707831,1,1.0000000000e-13
60707832,1,1.0000000000e-13
60707834,1,1.0000000000e-13
60707835,1,1.0000000000e-13
60707836,1,1.0000000000e-13
60707838,1,1.0000000000e-13
60707842,2,2.0000000000e-13
60707843,1,1.0000000000e-13
60707844,1,1.0000000000e-13
60707846,1,1.0000000000e-13
60707848,1,1.0000000000e-13
60707849,1,1.0000000000e-13
60707853,1,1.0000000000e-13
60707855,1,1.0000000000e-13
60707858,1,1.0000000000e-13
60707860,2,2.0000000000e-13
60707861,2,2.0000000000e-13
60707867,1,1.0000000000e-13
60707869,1,1.0000000000e-13
60707870,3,3.0000000000e-13
60707872,1,1.0000000000e-13
60707875,1,1.0000000000e-13
60707879,2,2.0000000000e-13
60707880,1,1.0000000000e-13
60707881,2,2.0000000000e-13
60707882,1,1.0000000000e-13
60707884,1,1.0000000000e-13
60707886,1,1.0000000000e-13
60707889,1,1.0000000000e-13
60707890,1,1.0000000000e-13
60707892,1,1.0000000000e-13
60707893,3,3.0000000000e-13
60707894,1,1.0000000000e-13
60707895,1,1.0000000000e-13
60707896,1,1.0000000000e-13
60707899,2,2.0000000000e-13
60707900,1,1.0000000000e-13
60707907,2,2.0000000000e-13
60707908,1,1.0000000000e-13
60707909,1,1.0000000000e-13
60707910,1,1.0000000000e-13
60707913,1,1.0000000000e-13
60707914,3,3.0000000000e-13
60707915,1,1.0000000000e-13
60707916,1,1.0000000000e-13
60707917,1,1.0000000000e-13
60707918,2,2.0000000000e-13
