L,rho,mean_density,std_density
180,0.4366070,6.1416323731e-06,9.9340195018e-07
180,0.4404050,5.8357338820e-06,9.2543114098e-07
180,0.4442430,5.6071673525e-06,9.2143143732e-07
180,0.4481220,5.3573388203e-06,8.7230530537e-07
180,0.4520410,5.1635802469e-06,8.4167802023e-07
180,0.4560000,4.9135802469e-06,7.7831377007e-07
180,0.4600000,4.7148491084e-06,8.1211287498e-07
200,0.0600000,8.8347431763e-01,4.4044257121e-04
200,0.0640000,8.6967796100e-01,4.4501402746e-04
200,0.0679590,8.5564704087e-01,4.7434595099e-04
200,0.0718780,8.4129920012e-01,4.8761890027e-04
200,0.0757570,8.2674738100e-01,5.1852331203e-04
200,0.0795950,8.1203133575e-01,5.3908819770e-04
200,0.0833930,7.9723321138e-01,5.5042522207e-04
200,0.0871510,7.8234901275e-01,5.5837586654e-04
200,0.0908680,7.6747055838e-01,5.6662460102e-04
200,0.0945450,7.5255642988e-01,5.5460352170e-04
200,0.0981810,7.3767873675e-01,5.9473614579e-04
200,0.1017770,7.2288729963e-01,5.9861275561e-04
200,0.1053320,7.0816540738e-01,5.9523136282e-04
200,0.1088470,6.9352857000e-01,5.9416666439e-04
200,0.1123220,6.7906330838e-01,6.1374882010e-04
200,0.1157560,6.6463447438e-01,6.4634340919e-04
200,0.1191500,6.5033236250e-01,6.7219272413e-04
200,0.1225030,6.3609232725e-01,6.9172787817e-04
200,0.1258170,6.2185227800e-01,7.4050070417e-04
200,0.1290890,6.0775896937e-01,7.6585021754e-04
200,0.1323210,5.9373119812e-01,7.5790394872e-04
200,0.1355130,5.7990259587e-01,7.7955425427e-04
200,0.1386650,5.6627158237e-01,7.4716660687e-04
200,0.1417760,5.5282630450e-01,7.6579998933e-04
200,0.1448460,5.3959777750e-01,7.5656056868e-04
200,0.1478770,5.2674067788e-01,7.2649824135e-04
200,0.1508660,5.1413470563e-01,7.3349388449e-04
200,0.1538160,5.0174095863e-01,7.2897438155e-04
200,0.1567250,4.8968710275e-01,7.5254711620e-04
200,0.1595930,4.7787167212e-01,7.1662087312e-04
200,0.1624220,4.6643482162e-01,7.3990941744e-04
200,0.1652090,4.5521110313e-01,7.0019620050e-04
200,0.1679570,4.4427079000e-01,7.5701517052e-04
200,0.1706640,4.3358327025e-01,6.9931380391e-04
200,0.1733300,4.2317979575e-01,7.0716938516e-04
200,0.1759570,4.1302963000e-01,7.0574251210e-04
200,0.1785420,4.0310805938e-01,6.6662399671e-04
200,0.1810880,3.9351232162e-01,6.6021549726e-04
200,0.1835930,3.8412155725e-01,7.0643703993e-04
200,0.1860570,3.7493387613e-01,7.0221575503e-04
200,0.1884820,3.6603477463e-01,6.7905286128e-04
200,0.1908650,3.5725915975e-01,6.7250349603e-04
200,0.1932090,3.4877791437e-01,6.6076426725e-04
200,0.1955120,3.4048146538e-01,7.0110232238e-04
200,0.1977740,3.3247154888e-01,6.9800470609e-04
200,0.1999960,3.2453076112e-01,6.8138158923e-04
200,0.2021780,3.1690635413e-01,6.9215514551e-04
200,0.2043200,3.0939072875e-01,6.6494377926e-04
200,0.2064210,3.0206689338e-01,6.8957953821e-04
200,0.2084810,2.9494647875e-01,6.7617145858e-04
200,0.2105010,2.8795992925e-01,6.8533940986e-04
200,0.2124810,2.8114669137e-01,6.7938345454e-04
200,0.2144200,2.7452746775e-01,6.8531167594e-04
200,0.2163190,2.6799675713e-01,6.6116238481e-04
200,0.2181780,2.6164057225e-01,6.8067275078e-04
200,0.2199960,2.5545957412e-01,6.9755288562e-04
200,0.2217740,2.4931217800e-01,6.8122750422e-04
200,0.2235110,2.4334035287e-01,7.0947228542e-04
200,0.2252080,2.3746092475e-01,7.3323995844e-04
200,0.2268640,2.3168495138e-01,7.3219532230e-04
200,0.2284810,2.2609086338e-01,7.6253881324e-04
200,0.2300560,2.2052703275e-01,7.7265881625e-04
200,0.2315920,2.1508072287e-01,8.1756377188e-04
200,0.2330870,2.0965793275e-01,7.9458217152e-04
200,0.2345410,2.0433664200e-01,8.1385653743e-04
200,0.2359550,1.9906980088e-01,8.3809994464e-04
200,0.2373290,1.9382716950e-01,8.7938065987e-04
200,0.2386620,1.8865188675e-01,9.6925995941e-04
200,0.2399550,1.8345146812e-01,9.5124704213e-04
200,0.2412080,1.7836270462e-01,1.0297206481e-03
200,0.2424200,1.7325528987e-01,1.0494395743e-03
200,0.2435910,1.6820878113e-01,1.1385909929e-03
200,0.2447230,1.6316959888e-01,1.1815059980e-03
200,0.2458130,1.5796782925e-01,1.2769108028e-03
200,0.2468640,1.5293982462e-01,1.3409591130e-03
200,0.2478740,1.4774408750e-01,1.4170154376e-03
200,0.2488440,1.4270252600e-01,1.5554253094e-03
200,0.2497730,1.3730673575e-01,1.7297032396e-03
200,0.2506620,1.3197676450e-01,1.8099977369e-03
200,0.2515100,1.2675350488e-01,2.0907646474e-03
200,0.2523180,1.2130899475e-01,2.2426829833e-03
200,0.2530860,1.1559390637e-01,2.5406988131e-03
200,0.2538130,1.1013322262e-01,2.7257413499e-03
200,0.2545000,1.0433535850e-01,3.4428831806e-03
200,0.2551470,9.8252325875e-02,3.6937031516e-03
200,0.2557530,9.1894697000e-02,4.6865097008e-03
200,0.2563180,8.5767957750e-02,5.3433392790e-03
200,0.2568440,7.8751217125e-02,6.8161391863e-03
200,0.2573280,7.1379508125e-02,9.0996968903e-03
200,0.2577730,6.3096425125e-02,1.0791775096e-02
200,0.2581770,5.5448702375e-02,1.2710305332e-02
200,0.2585400,4.7501174875e-02,1.3848998178e-02
200,0.2588640,4.1090034375e-02,1.3030262805e-02
200,0.2591460,3.5316728875e-02,1.2883651620e-02
200,0.2593890,3.0320772000e-02,1.2560705085e-02
200,0.2595910,2.7729418125e-02,1.2051175035e-02
200,0.2597530,2.4902104500e-02,1.1061459258e-02
200,0.2598740,2.3308201500e-02,1.0559876375e-02
200,0.2599550,2.2146943750e-02,1.0165802736e-02
200,0.2599950,2.1023943875e-02,9.8828612125e-03
200,0.2600050,2.1558834125e-02,9.6404023876e-03
200,0.2600450,2.1230476500e-02,1.0081112360e-02
200,0.2601260,1.9618456000e-02,9.1812880448e-03
200,0.2602470,1.8507844625e-02,8.8438065101e-03
200,0.2604090,1.6729405375e-02,8.0996018852e-03
200,0.2606110,1.4607501750e-02,7.1863582562e-03
200,0.2608540,1.3229739750e-02,6.1486376299e-03
200,0.2611360,1.1091799750e-02,5.6924416900e-03
200,0.2614600,9.2210988750e-03,4.4926370319e-03
200,0.2618230,7.7819442500e-03,3.8357012769e-03
200,0.2622270,6.6415263750e-03,3.0985868070e-03
200,0.2626720,5.5181275000e-03,2.5107079387e-03
200,0.2631560,4.5557318750e-03,1.9458685484e-03
200,0.2636820,3.6299510000e-03,1.3801115313e-03
200,0.2642470,3.0302596250e-03,1.1035527089e-03
200,0.2648530,2.5158936250e-03,9.2355962476e-04
200,0.2655000,2.1710536250e-03,7.5283165388e-04
200,0.2661870,1.7766443750e-03,5.8307906348e-04
200,0.2669140,1.5078668750e-03,4.8330103169e-04
200,0.2676820,1.3213850000e-03,4.2200742239e-04
200,0.2684900,1.1090516250e-03,3.2125936481e-04
200,0.2693380,9.5355737500e-04,2.7072328303e-04
200,0.2702270,8.1893112500e-04,2.2297763128e-04
200,0.2711560,7.1024375000e-04,1.8537303014e-04
200,0.2721260,6.0734337500e-04,1.5685103268e-04
200,0.2731360,5.4015937500e-04,1.3735474824e-04
200,0.2741870,4.7189662500e-04,1.1686455428e-04
200,0.2752770,4.1354275000e-04,9.9516510646e-05
200,0.2764090,3.6631687500e-04,8.5084730267e-05
200,0.2775800,3.2685512500e-04,7.6169690465e-05
200,0.2787920,2.9125925000e-04,6.3207559443e-05
200,0.2800450,2.6367712500e-04,5.9003270713e-05
200,0.2813380,2.3492087500e-04,4.9014410239e-05
200,0.2826710,2.0861825000e-04,4.4588188088e-05
200,0.2840450,1.8939125000e-04,3.8595246854e-05
200,0.2854590,1.6988475000e-04,3.6088367654e-05
200,0.2869130,1.5293200000e-04,2.9540564289e-05
200,0.2884080,1.4045462500e-04,2.6960762354e-05
200,0.2899440,1.2616962500e-04,2.4572647252e-05
200,0.2915190,1.1684250000e-04,2.3513171309e-05
200,0.2931360,1.0596987500e-04,1.9362965988e-05
200,0.2947920,9.6194875000e-05,1.7142089338e-05
200,0.2964890,8.9120000000e-05,1.5834504650e-05
200,0.2982260,8.1565625000e-05,1.5093810494e-05
200,0.3000040,7.5318625000e-05,1.3731531687e-05
200,0.3018220,6.9524000000e-05,1.2625031644e-05
200,0.3036810,6.3050875000e-05,1.0881275022e-05
200,0.3055800,5.8646750000e-05,9.8523456312e-06
200,0.3075190,5.4832000000e-05,9.4527853567e-06
200,0.3094990,5.0508750000e-05,8.2240264431e-06
200,0.3115190,4.7529500000e-05,8.0309132264e-06
200,0.3135790,4.4038750000e-05,7.1038434799e-06
200,0.3156800,4.0808750000e-05,7.0167334592e-06
200,0.3178220,3.7983750000e-05,5.9984986403e-06
200,0.3200040,3.5535000000e-05,5.6890102390e-06
200,0.3222260,3.3301500000e-05,5.0811204719e-06
200,0.3244880,3.1244625000e-05,5.0186482726e-06
200,0.3267910,2.9152375000e-05,4.5505271655e-06
200,0.3291350,2.7522125000e-05,4.4131934140e-06
200,0.3315180,2.5633875000e-05,4.1414406442e-06
200,0.3339430,2.4274000000e-05,3.8045637398e-06
200,0.3364070,2.2557750000e-05,3.4000472331e-06
200,0.3389120,2.1577250000e-05,3.4301924053e-06
200,0.3414580,2.0346625000e-05,3.1072030002e-06
200,0.3440430,1.9006750000e-05,2.8197436829e-06
200,0.3466700,1.8121125000e-05,2.9270720198e-06
200,0.3493360,1.7037625000e-05,2.5571358459e-06
200,0.3520430,1.6027250000e-05,2.3063989654e-06
200,0.3547910,1.5211625000e-05,2.2956369997e-06
200,0.3575780,1.4419250000e-05,2.3519363166e-06
200,0.3604070,1.3657375000e-05,2.0878215284e-06
200,0.3632750,1.2884750000e-05,1.9173220093e-06
200,0.3661840,1.2265500000e-05,1.7771229558e-06
200,0.3691340,1.1760750000e-05,1.7818731542e-06
200,0.3721230,1.1038875000e-05,1.5871273135e-06
200,0.3751540,1.0637750000e-05,1.6627518418e-06
200,0.3782240,1.0057500000e-05,1.4566249517e-06
200,0.3813350,9.5522500000e-06,1.4360496814e-06
200,0.3844870,9.0487500000e-06,1.3128803020e-06
200,0.3876790,8.6220000000e-06,1.2497588767e-06
200,0.3909110,8.2063750000e-06,1.2704403703e-06
200,0.3941830,7.8845000000e-06,1.1477438739e-06
200,0.3974970,7.4431250000e-06,1.1098984680e-06
200,0.4008500,7.0926250000e-06,1.0119591071e-06
200,0.4042440,6.8365000000e-06,1.0550261845e-06
200,0.4076780,6.4771250000e-06,9.4708030777e-07
200,0.4111530,6.1548750000e-06,9.0667558111e-07
200,0.4146680,5.9430000000e-06,8.7253280741e-07
200,0.4182230,5.6233750000e-06,8.2512149674e-07
200,0.4218190,5.4151250000e-06,8.4099976776e-07
200,0.4254550,5.2040000000e-06,7.8934878222e-07
200,0.4291320,4.9818750000e-06,7.9835744462e-07
200,0.4328490,4.7618750000e-06,7.4550711558e-07
200,0.4366070,4.5313750000e-06,7.0518170309e-07
200,0.4404050,4.3881250000e-06,7.1987384963e-07
200,0.4442430,4.1593750000e-06,6.4963180678e-07
200,0.4481220,3.9533750000e-06,6.0919864115e-07
200,0.4520410,3.8267500000e-06,5.9077549670e-07
200,0.4560000,3.6491250000e-06,5.6876718381e-07
200,0.4600000,3.5171250000e-06,5.7132290290e-07
220,0.0600000,8.8338828719e-01,3.8511232771e-04
220,0.0640000,8.6960431161e-01,4.1684091823e-04
220,0.0679590,8.5549599455e-01,3.9352407489e-04
220,0.0718780,8.4114460594e-01,4.3143856626e-04
220,0.0757570,8.2661689810e-01,4.5356130185e-04
220,0.0795950,8.1190656931e-01,4.5161676963e-04
220,0.0833930,7.9707828663e-01,4.6738880027e-04
220,0.0871510,7.8216503897e-01,4.9186956517e-04
220,0.0908680,7.6725988674e-01,5.0714733728e-04
220,0.0945450,7.5235495539e-01,4.9689322669e-04
220,0.0981810,7.3745155795e-01,4.9980563409e-04
220,0.1017770,7.2261664679e-01,5.0327813907e-04
220,0.1053320,7.0792462237e-01,5.1812962337e-04
220,0.1088470,6.9332217590e-01,5.1784283026e-04
220,0.1123220,6.7880958480e-01,5.1167920698e-04
220,0.1157560,6.6447119778e-01,5.3345714670e-04
220,0.1191500,6.5027406536e-01,5.7880435644e-04
220,0.1225030,6.3622864360e-01,5.4837958706e-04
220,0.1258170,6.2226712246e-01,6.0421029106e-04
220,0.1290890,6.0851381546e-01,6.1180395253e-04
220,0.1323210,5.9480478757e-01,6.5663666581e-04
220,0.1355130,5.8125094957e-01,6.5119637524e-04
220,0.1386650,5.6782329931e-01,7.1194609930e-04
220,0.1417760,5.5465151240e-01,7.0468713213e-04
220,0.1448460,5.4166669365e-01,6.8121512409e-04
220,0.1478770,5.2891165674e-01,6.8510509773e-04
220,0.1508660,5.1641993511e-01,6.3696009626e-04
220,0.1538160,5.0419730522e-01,6.5494564269e-04
220,0.1567250,4.9227285575e-01,6.5131896575e-04
220,0.1595930,4.8059844243e-01,6.0967936063e-04
220,0.1624220,4.6917503550e-01,5.9280186669e-04
220,0.1652090,4.5798152104e-01,5.8059238076e-04
220,0.1679570,4.4710702864e-01,5.9383096602e-04
220,0.1706640,4.3645831180e-01,6.0199046559e-04
220,0.1733300,4.2606596403e-01,5.8281741633e-04
220,0.1759570,4.1590384701e-01,5.8871226573e-04
220,0.1785420,4.0600178080e-01,5.7497908280e-04
220,0.1810880,3.9637028306e-01,5.5603953818e-04
220,0.1835930,3.8699215609e-01,5.8878990834e-04
220,0.1860570,3.7786991707e-01,5.7251730252e-04
220,0.1884820,3.6889751841e-01,5.7904051900e-04
220,0.1908650,3.6016707119e-01,5.6093627870e-04
220,0.1932090,3.5173375958e-01,5.5911491293e-04
220,0.1955120,3.4346404517e-01,5.4877802552e-04
220,0.1977740,3.3536471074e-01,5.5405896011e-04
220,0.1999960,3.2750476277e-01,5.7748955662e-04
220,0.2021780,3.1983712998e-01,5.6044521982e-04
220,0.2043200,3.1238424540e-01,5.6802465421e-04
220,0.2064210,3.0507111110e-01,5.6637538601e-04
220,0.2084810,2.9794082278e-01,5.7082378951e-04
220,0.2105010,2.9097993933e-01,5.7697104464e-04
220,0.2124810,2.8418168670e-01,5.7842025128e-04
220,0.2144200,2.7755703710e-01,5.6143596446e-04
220,0.2163190,2.7107922680e-01,5.7325315795e-04
220,0.2181780,2.6475166473e-01,5.7042875854e-04
220,0.2199960,2.5856095426e-01,6.0407836732e-04
220,0.2217740,2.5245579217e-01,6.0949121447e-04
220,0.2235110,2.4658795088e-01,5.7967649268e-04
220,0.2252080,2.4068669112e-01,6.0759375031e-04
220,0.2268640,2.3500266679e-01,5.9833232271e-04
220,0.2284810,2.2938420314e-01,6.1988385374e-04
220,0.2300560,2.2386424812e-01,6.4182423394e-04
220,0.2315920,2.1846469337e-01,6.6757589037e-04
220,0.2330870,2.1309258340e-01,6.9164214391e-04
220,0.2345410,2.0783066867e-01,6.6581189553e-04
220,0.2359550,2.0266604029e-01,7.2574963912e-04
220,0.2373290,1.9753240702e-01,7.4943640027e-04
220,0.2386620,1.9245543980e-01,7.4869857317e-04
220,0.2399550,1.8740508208e-01,8.1717652399e-04
220,0.2412080,1.8242419694e-01,7.9713080005e-04
220,0.2424200,1.7743689632e-01,8.6856285753e-04
220,0.2435910,1.7248102029e-01,8.7790185251e-04
220,0.2447230,1.6765189500e-01,9.3818625642e-04
220,0.2458130,1.6276620492e-01,9.4993905363e-04
220,0.2468640,1.5786964951e-01,1.0412226622e-03
220,0.2478740,1.5296402338e-01,1.1219667818e-03
220,0.2488440,1.4813162594e-01,1.1931939331e-03
220,0.2497730,1.4317559260e-01,1.3349524551e-03
220,0.2506620,1.3824774230e-01,1.3944082237e-03
220,0.2515100,1.3333333133e-01,1.5554959513e-03
220,0.2523180,1.2827835162e-01,1.7144282999e-03
220,0.2530860,1.2329367440e-01,1.8804043411e-03
220,0.2538130,1.1817152592e-01,2.1373858707e-03
220,0.2545000,1.1314525470e-01,2.2912171477e-03
220,0.2551470,1.0779744234e-01,2.5979483179e-03
220,0.2557530,1.0241521591e-01,2.8950716671e-03
220,0.2563180,9.7126775263e-02,3.3536739773e-03
220,0.2568440,9.1876475582e-02,3.8220112279e-03
220,0.2573280,8.6242024981e-02,4.6272111993e-03
220,0.2577730,8.0455093914e-02,5.4884524093e-03
220,0.2581770,7.5051554658e-02,6.3581873665e-03
220,0.2585400,6.9282302122e-02,7.7620673408e-03
220,0.2588640,6.2843614576e-02,9.7924009260e-03
220,0.2591460,5.7854770004e-02,1.0645988861e-02
220,0.2593890,5.2483687077e-02,1.2157169427e-02
220,0.2595910,4.7830020661e-02,1.2254104835e-02
220,0.2597530,4.3458324756e-02,1.3403060378e-02
220,0.2598740,4.1700761458e-02,1.2414441110e-02
220,0.2599550,3.9623459335e-02,1.2783249761e-02
220,0.2599950,3.8826164538e-02,1.2633808027e-02
220,0.2600050,3.8353213373e-02,1.2229292021e-02
220,0.2600450,3.8216327385e-02,1.2269213047e-02
220,0.2601260,3.5533054470e-02,1.2112422288e-02
220,0.2602470,3.3634062923e-02,1.2320697091e-02
220,0.2604090,3.0948692806e-02,1.1971398332e-02
220,0.2606110,2.7109078325e-02,1.1540621329e-02
220,0.2608540,2.3259671769e-02,1.0596652837e-02
220,0.2611360,1.8835632044e-02,8.9378124605e-03
220,0.2614600,1.5372504320e-02,7.3777299521e-03
220,0.2618230,1.2069119741e-02,5.9781258662e-03
220,0.2622270,9.5484887303e-03,4.8724874407e-03
220,0.2626720,7.4242060481e-03,3.3605101419e-03
220,0.2631560,5.8113176183e-03,2.6236639973e-03
220,0.2636820,4.4556158903e-03,1.9253381539e-03
220,0.2642470,3.5219737979e-03,1.3774734899e-03
220,0.2648530,2.9087353494e-03,1.1728466966e-03
220,0.2655000,2.3545257325e-03,8.7264170636e-04
220,0.2661870,1.9019211119e-03,6.9079006768e-04
220,0.2669140,1.5528258828e-03,5.2466196945e-04
220,0.2676820,1.2864248685e-03,3.8312636064e-04
220,0.2684900,1.0728673929e-03,3.0443044721e-04
220,0.2693380,8.9863251315e-04,2.5437814981e-04
220,0.2702270,7.7140251690e-04,2.0567034151e-04
220,0.2711560,6.5071938392e-04,1.7212445892e-04
220,0.2721260,5.5824868520e-04,1.3681047973e-04
220,0.2731360,4.8083330203e-04,1.1775441377e-04
220,0.2741870,4.2067496243e-04,1.1040627249e-04
220,0.2752770,3.6683245680e-04,8.4501167322e-05
220,0.2764090,3.2326587153e-04,7.4283831256e-05
220,0.2775800,2.8490909091e-04,6.4465290654e-05
220,0.2787920,2.5013429752e-04,5.2190048060e-05
220,0.2800450,2.2131987228e-04,4.3687485259e-05
220,0.2813380,1.9739941773e-04,4.2089259408e-05
220,0.2826710,1.7337396694e-04,3.4473221818e-05
220,0.2840450,1.5799511645e-04,3.1898932147e-05
220,0.2854590,1.4285837716e-04,2.7160045261e-05
220,0.2869130,1.2732203231e-04,2.3159321653e-05
220,0.2884080,1.1591744929e-04,2.1703063681e-05
220,0.2899440,1.0388288881e-04,1.9605168425e-05
220,0.2915190,9.6584898573e-05,1.8611395126e-05
220,0.2931360,8.6453418482e-05,1.5111786898e-05
220,0.2947920,7.9471262209e-05,1.4100428849e-05
220,0.2964890,7.2843914350e-05,1.3362349388e-05
220,0.2982260,6.6522633358e-05,1.1230033621e-05
220,0.3000040,6.0867580766e-05,1.0568319178e-05
220,0.3018220,5.5966378663e-05,9.2045162290e-06
220,0.3036810,5.1383264463e-05,8.5009381241e-06
220,0.3055800,4.7318369647e-05,7.7225800843e-06
220,0.3075190,4.4466848234e-05,7.5147629926e-06
220,0.3094990,4.0756386176e-05,6.4404577816e-06
220,0.3115190,3.7857907588e-05,5.9109864144e-06
220,0.3135790,3.5223891811e-05,5.6658908839e-06
220,0.3156800,3.2888711495e-05,5.2475095039e-06
220,0.3178220,3.0465251690e-05,4.6796463938e-06
220,0.3200040,2.8382043576e-05,4.3762586271e-06
220,0.3222260,2.6353493614e-05,3.8816011521e-06
220,0.3244880,2.4692900075e-05,3.7228092604e-06
220,0.3267910,2.2957926371e-05,3.3456347141e-06
220,0.3291350,2.1613448535e-05,3.1661568141e-06
220,0.3315180,2.0338561232e-05,3.0869430810e-06
220,0.3339430,1.9227084899e-05,2.9331349012e-06
220,0.3364070,1.8003756574e-05,2.6667812495e-06
220,0.3389120,1.6986382419e-05,2.5098236410e-06
220,0.3414580,1.5927873779e-05,2.2316073239e-06
220,0.3440430,1.4979244929e-05,2.0770363985e-06
220,0.3466700,1.4192054846e-05,2.1455047480e-06
220,0.3493360,1.3387584523e-05,2.0742858895e-06
220,0.3520430,1.2678437265e-05,1.8502461747e-06
220,0.3547910,1.1937922615e-05,1.6071809853e-06
220,0.3575780,1.1314049587e-05,1.6690913600e-06
220,0.3604070,1.0721356123e-05,1.5433619222e-06
220,0.3632750,1.0219571751e-05,1.5913449956e-06
220,0.3661840,9.6666979715e-06,1.4564484947e-06
220,0.3691340,9.0838655147e-06,1.2868986281e-06
220,0.3721230,8.6840721262e-06,1.2400285776e-06
220,0.3751540,8.2328136739e-06,1.1378119089e-06
220,0.3782240,7.7979902329e-06,1.0811573639e-06
220,0.3813350,7.4140683696e-06,1.0189943934e-06
220,0.3844870,7.0662096168e-06,1.0304801826e-06
220,0.3876790,6.7663410969e-06,9.8829714947e-07
220,0.3909110,6.3634485349e-06,8.9014474389e-07
220,0.3941830,6.1148572502e-06,8.7717550970e-07
220,0.3974970,5.8421299775e-06,8.2525094875e-07
220,0.4008500,5.5664913599e-06,8.1412429878e-07
220,0.4042440,5.3496431255e-06,7.8363988025e-07
220,0.4076780,5.0472389181e-06,6.9033723873e-07
220,0.4111530,4.8472013524e-06,7.0833606577e-07
220,0.4146680,4.6231217130e-06,6.7340892319e-07
220,0.4182230,4.3785687453e-06,6.3347906593e-07
220,0.4218190,4.2241735537e-06,6.3225048190e-07
220,0.4254550,4.0429188580e-06,5.6863257573e-07
220,0.4291320,3.8485161533e-06,5.7398925736e-07
220,0.4328490,3.6831329827e-06,5.7158649836e-07
220,0.4366070,3.5597295267e-06,5.4809933813e-07
220,0.4404050,3.3922802404e-06,5.2619162768e-07
220,0.4442430,3.2350676183e-06,4.7048362812e-07
220,0.4481220,3.0892186326e-06,4.6571257898e-07
220,0.4520410,2.9600864012e-06,4.4852965637e-07
220,0.4560000,2.8556536439e-06,4.2744289808e-07
220,0.4600000,2.7280240421e-06,4.4113456692e-07
240,0.0600000,8.8326903154e-01,3.3122767897e-04
240,0.0640000,8.6948206973e-01,3.3870027545e-04
240,0.0679590,8.5539852894e-01,3.6868843192e-04
240,0.0718780,8.4101870978e-01,3.9358848301e-04
240,0.0757570,8.2645102785e-01,3.9495940926e-04
240,0.0795950,8.1175581033e-01,3.9872570093e-04
240,0.0833930,7.9693904196e-01,4.0723628478e-04
240,0.0871510,7.8199154962e-01,4.0526515452e-04
240,0.0908680,7.6709337775e-01,4.2813970081e-04
240,0.0945450,7.5215164178e-01,4.4597840548e-04
240,0.0981810,7.3726724508e-01,4.3103913169e-04
240,0.1017770,7.2246190357e-01,4.7198152463e-04
240,0.1053320,7.0773058167e-01,4.5908237611e-04
240,0.1088470,6.9307393743e-01,4.6324048751e-04
240,0.1123220,6.7860702394e-01,4.5072182600e-04
240,0.1157560,6.6427039164e-01,4.8408272181e-04
240,0.1191500,6.5006228009e-01,4.9340970401e-04
240,0.1225030,6.3600346434e-01,4.9643276848e-04
240,0.1258170,6.2213519394e-01,5.5012287499e-04
240,0.1290890,6.0835436957e-01,5.5115169482e-04
240,0.1323210,5.9464317093e-01,5.9186235538e-04
240,0.1355130,5.8111009389e-01,6.5212903235e-04
240,0.1386650,5.6769874732e-01,6.5156799579e-04
240,0.1417760,5.5450772533e-01,6.5301140479e-04
240,0.1448460,5.4152481156e-01,6.5408490277e-04
240,0.1478770,5.2877703299e-01,6.0728963929e-04
240,0.1508660,5.1632990596e-01,6.0665279353e-04
240,0.1538160,5.0401420240e-01,6.1459434254e-04
240,0.1567250,4.9201415473e-01,6.1047805604e-04
240,0.1595930,4.8021126577e-01,5.6104577985e-04
240,0.1624220,4.6867309491e-01,5.4304420137e-04
240,0.1652090,4.5743727669e-01,5.5677543894e-04
240,0.1679570,4.4649829854e-01,5.2687018648e-04
240,0.1706640,4.3578001476e-01,5.2223310705e-04
240,0.1733300,4.2531205794e-01,5.1758281449e-04
240,0.1759570,4.1518617527e-01,5.3353318356e-04
240,0.1785420,4.0525542028e-01,5.2461332591e-04
240,0.1810880,3.9556627756e-01,5.1395801822e-04
240,0.1835930,3.8612865350e-01,4.9978501471e-04
240,0.1860570,3.7698201367e-01,5.1718483984e-04
240,0.1884820,3.6799363332e-01,5.1435094383e-04
240,0.1908650,3.5923196166e-01,5.0464215300e-04
240,0.1932090,3.5073042896e-01,5.1460847212e-04
240,0.1955120,3.4243043164e-01,5.0321467341e-04
240,0.1977740,3.3435200550e-01,5.1115093222e-04
240,0.1999960,3.2649934266e-01,5.1622139963e-04
240,0.2021780,3.1881190148e-01,5.1132235520e-04
240,0.2043200,3.1132079376e-01,4.9034389607e-04
240,0.2064210,3.0398523712e-01,5.0038761553e-04
240,0.2084810,2.9684599588e-01,5.1880762744e-04
240,0.2105010,2.8989549783e-01,5.0944310830e-04
240,0.2124810,2.8311706431e-01,4.9758486397e-04
240,0.2144200,2.7648755693e-01,4.9197720483e-04
240,0.2163190,2.6997143685e-01,5.2848851586e-04
240,0.2181780,2.6365703682e-01,5.1847757560e-04
240,0.2199960,2.5748072403e-01,4.9940388287e-04
240,0.2217740,2.5136505548e-01,5.2088643665e-04
240,0.2235110,2.4543276136e-01,5.3922628995e-04
240,0.2252080,2.3958972989e-01,5.2897592081e-04
240,0.2268640,2.3389995595e-01,5.4667788259e-04
240,0.2284810,2.2831548249e-01,5.4368250928e-04
240,0.2300560,2.2275614077e-01,5.4994637325e-04
240,0.2315920,2.1738037500e-01,5.6560723053e-04
240,0.2330870,2.1201556821e-01,5.7122282942e-04
240,0.2345410,2.0679292831e-01,6.0891407657e-04
240,0.2359550,2.0153672541e-01,6.0731249654e-04
240,0.2373290,1.9641609353e-01,6.4107288012e-04
240,0.2386620,1.9134034896e-01,6.7414530861e-04
240,0.2399550,1.8630944647e-01,6.7376336927e-04
240,0.2412080,1.8135324009e-01,6.9208936894e-04
240,0.2424200,1.7638686335e-01,7.9440883314e-04
240,0.2435910,1.7137131532e-01,7.9048750680e-04
240,0.2447230,1.6651795370e-01,8.3950985508e-04
240,0.2458130,1.6162683948e-01,8.7897812096e-04
240,0.2468640,1.5670409194e-01,9.3830073104e-04
240,0.2478740,1.5184617737e-01,1.0089421503e-03
240,0.2488440,1.4689560178e-01,1.1117327004e-03
240,0.2497730,1.4199589620e-01,1.1361162861e-03
240,0.2506620,1.3704957342e-01,1.2797612069e-03
240,0.2515100,1.3210027351e-01,1.4074970716e-03
240,0.2523180,1.2711031113e-01,1.5179979353e-03
240,0.2530860,1.2202722772e-01,1.6906958661e-03
240,0.2538130,1.1691595848e-01,1.8215200397e-03
240,0.2545000,1.1167671463e-01,2.0770963745e-03
240,0.2551470,1.0643818077e-01,2.2861962710e-03
240,0.2557530,1.0124305114e-01,2.5622421535e-03
240,0.2563180,9.5926406901e-02,2.8587810607e-03
240,0.2568440,9.0240567202e-02,3.5526636207e-03
240,0.2573280,8.4969365017e-02,3.8929305126e-03
240,0.2577730,7.9148938802e-02,4.9848779618e-03
240,0.2581770,7.3666859520e-02,5.5448090936e-03
240,0.2585400,6.7345413339e-02,7.1746939608e-03
