# d L W rho N_samples N_thermal mean_sweeps sweeps_std dis_mR dis_mAbsR dis_mR2 dis_mR3 dis_mAbsR3 dis_mR4 q_EA dis_mAbsR_sq dis_mR_p4 dis_mAbsR_p4 dis_mR2_sq chi_th_abs chi_dis_abs chi_tot_abs chi_tot_abs_sem_jk chi_th_R chi_dis_R chi_tot_R U4 U_EA U_EA_abs U22 acf_probe_warn_count acf_probe_warn_frac
3 100 100 0.1840000000 5000 128 27.7747394159 1.5835470453 0.0007239839 0.0343529092 0.0018666205 0.0000064854 0.0001292970 0.0000105626 0.0018344872 0.0018372990 0.0000102117 0.0000102119 0.0000103287 29.3215280691 657.1766396406 686.4981677097 16.0625716128 32.1332998061 1833.9630835142 1866.0963833204 -0.0105029114 -0.0114540223 -0.0083851705 0.0118726025 0 0.0000000000
3 100 100 0.1860000000 5000 128 34.4201147552 1.9488388996 0.0003542676 0.0320858083 0.0016176000 0.0000013903 0.0001037674 0.0000078549 0.0015884681 0.0015910014 0.0000075731 0.0000075733 0.0000076671 26.5985774885 561.5023370578 588.1009145463 13.7419037477 29.1319581536 1588.3425476492 1617.4745058028 -0.0006410016 -0.0004446560 0.0027132324 0.0232845376 0 0.0000000000
3 100 100 0.1880000000 5000 128 62.8467038021 3.5382666063 0.0003633137 0.0298048784 0.0013869784 0.0000005297 0.0000817799 0.0000056573 0.0013603053 0.0013625777 0.0000054355 0.0000054356 0.0000055095 24.4007083887 474.2469640168 498.6476724056 11.2999933698 26.6731186053 1360.1733329765 1386.8464515819 0.0197219535 0.0208650842 0.0240986404 0.0453385017 0 0.0000000000
3 100 100 0.1900000000 5000 128 31.7574639798 1.7504224933 0.0002383899 0.0283466001 0.0012553654 -0.0000002385 0.0000707601 0.0000047168 0.0012301261 0.0012323408 0.0000045314 0.0000045316 0.0000045933 23.0245753267 428.8110373344 451.8356126611 10.6492769090 25.2392438706 1230.0692779621 1255.3085218327 0.0023344752 0.0018075023 0.0053608855 0.0284639573 0 0.0000000000
3 100 100 0.1920000000 5000 128 44.6504379491 2.4395215263 -0.0002315696 0.0267524619 0.0011343007 -0.0000006478 0.0000612890 0.0000039068 0.0011108495 0.0011130795 0.0000037505 0.0000037506 0.0000038027 21.2211540270 397.3853128742 418.6064669013 9.7426803208 23.4511423722 1110.7959176735 1134.2470600457 -0.0121500504 -0.0131048495 -0.0090843206 0.0148332130 0 0.0000000000
3 100 100 0.1940000000 5000 128 52.7748448344 2.9095590916 -0.0004247450 0.0255663100 0.0010313091 -0.0000010448 0.0000530431 0.0000032384 0.0010098100 0.0010118071 0.0000031078 0.0000031079 0.0000031514 19.5020289959 358.1708952297 377.6729242256 9.0245612392 21.4991105815 1009.6296147713 1031.1287253527 -0.0149298607 -0.0159088380 -0.0119371822 0.0123439738 0 0.0000000000
3 100 100 0.1960000000 5000 128 47.5839328187 2.5770676692 -0.0003568685 0.0241443782 0.0009193286 -0.0000002249 0.0000448509 0.0000025956 0.0008988206 0.0009007671 0.0000024847 0.0000024848 0.0000025217 18.5614673548 317.8160923188 336.3775596736 8.0501206675 20.5079545426 898.6932462960 919.2012008386 -0.0237128185 -0.0251957978 -0.0208100958 0.0054414964 0 0.0000000000
3 100 100 0.1980000000 5000 128 53.6243500494 2.8792910283 -0.0002765514 0.0231298493 0.0008395609 -0.0000006407 0.0000387176 0.0000020995 0.0008203038 0.0008221568 0.0000020043 0.0000020044 0.0000020361 17.4040525740 287.1668707250 304.5709232990 6.9489089511 19.2570070654 820.2273660577 839.4843731231 0.0071209906 0.0071350963 0.0115633310 0.0371397844 0 0.0000000000
3 100 100 0.2000000000 5000 128 31.0454562535 1.6711466508 -0.0000793412 0.0222385901 0.0007780776 -0.0000000899 0.0000347664 0.0000018405 0.0007596910 0.0007614475 0.0000017553 0.0000017554 0.0000017837 16.6301204914 266.8925684045 283.5226888959 6.7062982061 18.3866185465 759.6846650224 778.0712835689 -0.0133859176 -0.0138224171 -0.0091946027 0.0178749557 0 0.0000000000
3 110 110 0.1200000000 5000 128 4.8623794616 2.1083153257 0.0300096846 0.9796103563 0.9596373306 0.0288511057 0.9400723921 0.9209071851 0.9594456280 0.9596372643 0.9207227879 0.9209068034 0.9209069307 0.0882392019 1.0836543735 1.1718935800 0.0229569383 255.1561676120 1275823.4573282350 1276078.6134958470 0.6666654437 0.6665989978 0.6666655357 0.6666655358 0 0.0000000000
3 110 110 0.1218750000 5000 128 3.6745567911 3.1708828238 0.0260976872 0.9773051610 0.9551265520 0.0249860794 0.9334524034 0.9122712149 0.9541822351 0.9551264737 0.9113573540 0.9122707664 0.9122709159 0.1041882931 1.4586472509 1.5628355473 0.0305119119 1256.8856896689 1269110.0251525834 1270366.9108422522 0.6666650280 0.6663395015 0.6666651373 0.6666651373 0 0.0000000000
3 110 110 0.1237500000 5000 128 4.4860184049 3.2878018613 0.0276253590 0.9746852968 0.9500129961 0.0262891381 0.9259667555 0.9025306496 0.9485002962 0.9500129022 0.9010862247 0.9025301150 0.9025302932 0.1248843929 1.9624893972 2.0873737936 0.0429115392 2013.4034777732 1261438.1277195611 1263451.5311973342 0.6666644666 0.6661355682 0.6666645982 0.6666645982 0 0.0000000000
3 110 110 0.1256250000 5000 128 4.9517075168 2.7121787651 0.0247586915 0.9717126448 0.9442275493 0.0234604670 0.9175219007 0.8915735365 0.9429182308 0.9442274357 0.8903265337 0.8915728930 0.8915731075 0.1512442795 2.6242960030 2.7755402818 0.0588877286 1742.7028921677 1254208.2717842036 1255950.9746763713 0.6666637237 0.6662048697 0.6666638840 0.6666638841 0 0.0000000000
3 110 110 0.1275000000 5000 128 2.4743542763 0.8911870588 0.0188106433 0.9683453619 0.9376955650 0.0177188899 0.9080186204 0.8792835605 0.9367614641 0.9376954225 0.8784034563 0.8792827591 0.8792830262 0.1897024553 3.5706119342 3.7603143896 0.0850726182 1243.2882877572 1246358.5472809603 1247601.8355687174 0.6666626528 0.6663318543 0.6666628553 0.6666628553 0 0.0000000000
3 110 110 0.1293750000 5000 128 4.4355617047 1.0703637328 0.0125405287 0.9644586167 0.9301844339 0.0117316552 0.8971321244 0.8652579873 0.9292641248 0.9301842475 0.8643953988 0.8652569480 0.8652572944 0.2481801357 5.0899805000 5.3381606357 0.1181999141 1224.9314935922 1236641.2305252706 1237866.1620188628 0.6666609241 0.6663333127 0.6666611908 0.6666611910 0 0.0000000000
3 110 110 0.1312500000 5000 128 12.0556990305 2.3831785880 0.0146386109 0.9598757437 0.9213681183 0.0135429590 0.8844116833 0.8489436625 0.9202718268 0.9213678761 0.8479319144 0.8489423273 0.8489427721 0.3224037542 8.5620537780 8.8844575342 0.7538703965 1459.1640618662 1224596.5828620894 1226055.7469239556 0.6666570650 0.6662606058 0.6666574141 0.6666574146 0 0.0000000000
3 110 110 0.1331250000 5000 128 6.7019462510 1.1808903232 0.0191355067 0.9546056399 0.9112822434 0.0174892492 0.8699348109 0.8304727280 0.9098382152 0.9112819227 0.8291519626 0.8304709792 0.8304715619 0.4268139567 13.3033105776 13.7301245379 0.7256386919 1922.0014861886 1210507.2953899822 1212429.2968761707 0.6666516541 0.6661245165 0.6666521215 0.6666521222 0 0.0000000000
3 110 110 0.1350000000 5000 128 17.2275074176 2.4535273004 0.0138084344 0.9480988399 0.8989096984 0.0123955322 0.8522897655 0.8081038204 0.8980354795 0.8989090929 0.8073198602 0.8081006232 0.8081016878 0.8060142830 23.5356411858 24.3416554697 1.2359472399 1163.5853462855 1195031.4376873421 1196195.0230336275 0.6666397808 0.6663144568 0.6666406506 0.6666406605 0 0.0000000000
3 110 110 0.1357377049 5000 128 18.0709230833 2.4693872508 0.0114813266 0.9451294835 0.8932944823 0.0104242664 0.8443254384 0.7980623789 0.8925868184 0.8932938812 0.7974244297 0.7980591767 0.7980602427 0.8001103207 32.1310456657 32.9311559890 1.9386910746 941.9005771533 1187857.6017782516 1188799.5023554049 0.6666301798 0.6663682728 0.6666310688 0.6666310722 0 0.0000000000
3 110 110 0.1364754098 5000 128 14.3302105217 1.9490295159 0.0188332792 0.9418676484 0.8871484294 0.0166590089 0.8356394382 0.7871500377 0.8857442180 0.8871473516 0.7858900296 0.7871445052 0.7871463353 1.4346321544 43.5030529886 44.9376851450 3.1193557620 1869.0054571041 1178453.4585137584 1180322.4639708626 0.6666168162 0.6660942696 0.6666183492 0.6666183842 0 0.0000000000
3 110 110 0.1372131148 5000 128 5.0889013968 0.6471752118 0.0183373146 0.9384508186 0.8807336998 0.0160934389 0.8266065286 0.7758428000 0.8800367857 0.8807327321 0.7752267862 0.7758377374 0.7758394218 1.2880990633 56.9575362791 58.2456353391 4.1356527186 927.5927135459 1170881.4035423957 1171808.9962559415 0.6666017998 0.6663386801 0.6666032427 0.6666032515 0 0.0000000000
3 110 110 0.1379508197 5000 128 16.3165046023 2.0452313080 0.0231507428 0.9344132809 0.8731878215 0.0201125305 0.8160285566 0.7626608475 0.8724938151 0.8731865703 0.7620498353 0.7626543739 0.7626565282 1.6653096968 77.7181777384 79.3834874380 4.7635939841 923.7224765241 1160575.9092492831 1161499.6317258072 0.6665775355 0.6663144465 0.6665794102 0.6665794239 0 0.0000000000
3 110 110 0.1386885246 5000 128 22.1217908195 2.7178201821 0.0132561797 0.9300445810 0.8650683268 0.0112287706 0.8047085418 0.7486298482 0.8643837064 0.8650666869 0.7480266814 0.7486215713 0.7486243110 2.1826318085 111.4902831679 113.6729149770 7.8092399174 911.2297827559 1150260.8214482667 1151172.0512310227 0.6665389898 0.6662796498 0.6665414124 0.6665414563 0 0.0000000000
3 110 110 0.1394262295 5000 128 9.3788135967 1.1303607609 0.0132598723 0.9251765534 0.8560705421 0.0111786379 0.7922325104 0.7332497910 0.8547356262 0.8560683551 0.7321118459 0.7332387969 0.7332424514 2.9108414541 155.3279954251 158.2388368815 9.9096469697 1776.7730343801 1137419.0964634954 1139195.8694978755 0.6664879060 0.6659645442 0.6664912025 0.6664912443 0 0.0000000000
3 110 110 0.1401639344 5000 128 5.5446187955 0.6586992450 0.0009911478 0.9193367189 0.8453729068 0.0007022557 0.7775285394 0.7152769936 0.8450308339 0.8453702807 0.7149722372 0.7152640442 0.7152683427 3.4952373039 253.2601504175 256.7553877208 16.2950078257 455.2990207975 1124734.7323501939 1125190.0313709914 0.6663767171 0.6662488187 0.6663806843 0.6663807521 0 0.0000000000
3 110 110 0.1409016393 5000 128 12.3609624724 1.4637803833 0.0053870632 0.9124744770 0.8329606101 0.0043063340 0.7606587648 0.6948663128 0.8322849695 0.8329573997 0.6942831836 0.6948507532 0.6948559128 4.2730606524 462.8267104485 467.0997711017 56.8247320477 899.2776529273 1107732.6682373215 1108631.9458902488 0.6661656099 0.6659039907 0.6661705119 0.6661706064 0 0.0000000000
3 110 110 0.1416393443 5000 128 25.6724750388 3.0691962409 -0.0024733513 0.9043164475 0.8183287601 -0.0022864160 0.7409464711 0.6712303934 0.8175279293 0.8183231657 0.6705510838 0.6712048821 0.6712133367 7.4460905225 711.9898938724 719.4359843978 72.2037779887 1065.9057198076 1088121.5315672755 1089187.4372870831 0.6658859574 0.6655698550 0.6658940879 0.6658944476 0 0.0000000000
3 110 110 0.1423770492 5000 128 12.9847457265 1.5735392928 -0.0004061869 0.8943637480 0.8008010110 0.0002019929 0.7177215438 0.6438045183 0.7999979543 0.8007803553 0.6431021461 0.6437352829 0.6437574063 27.4927949825 1189.7031335364 1217.1959285145 101.5311135555 1068.8685089040 1064797.0575971873 1065865.9261060914 0.6653556168 0.6650492525 0.6653743425 0.6653801053 0 0.0000000000
3 110 110 0.1431147541 5000 128 14.5323213867 1.8036914872 -0.0099615261 0.8820038366 0.7796250876 -0.0080382253 0.6902911051 0.6120391503 0.7790245755 0.7796148698 0.6115480911 0.6119958569 0.6120101944 13.5998590991 2241.5398768711 2255.1397359722 202.4643133747 799.2815220635 1036749.6322328316 1037548.9137548951 0.6643502430 0.6641022897 0.6643651880 0.6643661227 0 0.0000000000
3 110 110 0.1438524590 5000 128 11.0851879643 1.4610565928 -0.0047760895 0.8644478043 0.7516387258 -0.0045642951 0.6557934409 0.5735982817 0.7511666984 0.7516002721 0.5732105636 0.5735057528 0.5735375880 51.1818508683 5763.5837077033 5814.7655585720 529.5893945939 628.2684478839 999772.5141438177 1000400.7825917016 0.6615704382 0.6613740172 0.6615904062 0.6616062482 0 0.0000000000
3 110 110 0.1445901639 5000 128 10.5809671318 1.4681518341 -0.0026843629 0.8431594751 0.7188442021 -0.0022860577 0.6162323553 0.5302497629 0.7180734859 0.7187886243 0.5295983795 0.5301209028 0.5301625743 73.9739840499 10475.9335130105 10549.9074970599 812.7737364790 1025.8232712873 955746.2187433031 956772.0420145905 0.6579499330 0.6576363794 0.6579801724 0.6580061761 0 0.0000000000
3 110 110 0.1453278689 5000 128 12.6200614852 1.7884225095 0.0021380361 0.8151768722 0.6775977491 0.0007115264 0.5682394324 0.4793062272 0.6772336183 0.6775494192 0.4789920054 0.4791769845 0.4792190655 64.3270955498 17351.0306895454 17415.3577850929 1059.2994905908 484.6580684337 901391.8617213987 901876.5197898323 0.6520251090 0.6518791840 0.6520693081 0.6520883882 0 0.0000000000
3 110 110 0.1460655738 5000 128 10.2943301301 1.4912671258 0.0015002238 0.7803763987 0.6287232076 0.0001429387 0.5135997920 0.4231982078 0.6283463530 0.6286341783 0.4228569266 0.4229979173 0.4230633154 118.4980312039 26149.9635152282 26268.4615464329 1233.0893938013 501.5934619736 836326.0002575489 836827.5937195225 0.6431353072 0.6429952482 0.6432031634 0.6432490561 0 0.0000000000
3 110 110 0.1468032787 5000 128 20.0568918579 2.9606123757 0.0058984404 0.7385247513 0.5723625555 0.0023232381 0.4526341401 0.3624184265 0.5718070249 0.5722399809 0.3619186069 0.3621743808 0.3622555246 163.1469104294 35698.9807052385 35862.1276156666 1351.5938632314 739.4113478279 761028.8424701327 761768.2538179606 0.6312376384 0.6310303164 0.6313280666 0.6314033919 0 0.0000000000
3 110 110 0.1475409836 5000 128 12.4606690717 1.7742073102 0.0059523407 0.6903412627 0.5107763473 0.0017936200 0.3888275450 0.3011759101 0.5104258589 0.5106216640 0.3008476407 0.3009185302 0.3010044735 205.8834030712 45321.3552889774 45527.2386920460 1388.6752504404 466.5000210167 679329.6604160577 679796.1604370744 0.6151979114 0.6150892692 0.6152937837 0.6154169501 0 0.0000000000
3 110 110 0.1482786885 5000 128 15.4365027313 2.1144427724 0.0101218604 0.6382953070 0.4482795200 0.0037991737 0.3271955515 0.2443781942 0.4479626892 0.4481014682 0.2440634043 0.2441138687 0.2442017437 236.9869490873 54145.8376208617 54382.8245699499 1348.4003155436 421.7017263296 596101.9756588786 596523.6773852082 0.5946376582 0.5945869506 0.5947542536 0.5949303455 0 0.0000000000
3 110 110 0.1490163934 5000 128 16.7673218159 2.2346685099 0.0077007691 0.5781428200 0.3811770155 0.0026604667 0.2648602533 0.1897547224 0.3802887531 0.3809164533 0.1891772736 0.1894230128 0.1895351365 346.8082866215 62114.2201711047 62461.0284577282 1230.8994242089 1182.2772909232 506085.3995934684 507267.6768843916 0.5646706708 0.5639656088 0.5648369409 0.5651744380 0 0.0000000000
3 110 110 0.1497540984 5000 128 19.1783351869 2.3240309896 0.0113717989 0.5238385805 0.3232993574 0.0031533507 0.2132872972 0.1462107234 0.3229069419 0.3231301263 0.1459701282 0.1460089771 0.1460751664 225.2466040362 64850.6694949469 65075.9160989823 1077.3162209977 522.3050285597 429617.0176379890 430139.3226665487 0.5337183889 0.5333535445 0.5338739196 0.5341506947 0 0.0000000000
3 110 110 0.1504918033 5000 128 13.6652030054 1.5425625069 0.0068624136 0.4674369283 0.2678511088 0.0012135737 0.1665895824 0.1086084504 0.2675352397 0.2675707676 0.1083330377 0.1083352420 0.1084275813 373.1341264154 65316.8094442332 65689.9435706485 955.7998153530 420.4217581387 356026.7236928103 356447.1454509491 0.4953904500 0.4954808267 0.4956045343 0.4962307925 0 0.0000000000
3 110 110 0.1512295082 5000 128 27.0650635622 2.8340850621 0.0070286935 0.4129196092 0.2173765654 0.0010012387 0.1265188330 0.0780204253 0.2169818139 0.2171116942 0.0777579244 0.0777751409 0.0778590172 352.5435839539 62036.6995507109 62389.2431346638 840.8699933707 525.4142543132 288737.0395598137 289262.4538141269 0.4496213059 0.4494753955 0.4500121196 0.4507599250 0 0.0000000000
3 110 110 0.1519672131 5000 128 21.7729180705 2.1066962761 0.0033289339 0.3662528626 0.1762326279 0.0011631277 0.0953435351 0.0552367517 0.1758248429 0.1759937018 0.0550253366 0.0550515068 0.0551135271 318.0107096729 55705.7339437837 56023.7446534564 757.8974308871 542.7618266260 234008.1160363799 234550.8778630060 0.4071644459 0.4066909448 0.4075472724 0.4084869698 0 0.0000000000
3 110 110 0.1527049180 5000 128 14.3044805045 1.2573027849 0.0061685219 0.3262062964 0.1440301346 0.0014013224 0.0726493025 0.0396080766 0.1438244678 0.1438498628 0.0394737686 0.0394743470 0.0395188101 239.9417874602 49831.7282491965 50071.6700366563 696.4242168972 273.7424838955 191379.7212625346 191653.4637464302 0.3635624938 0.3639052891 0.3641205417 0.3649968612 0 0.0000000000
3 110 110 0.1534426230 5000 128 10.7702058045 0.8991618085 0.0059151671 0.2900010906 0.1162924491 0.0012854685 0.0541338817 0.0275551350 0.1160312686 0.1161309017 0.0274544840 0.0274639603 0.0274945913 215.0194766777 42632.2882561920 42847.3077328690 644.7883239371 347.6311976211 154391.0478632184 154738.6790608395 0.3208303726 0.3202613728 0.3211930007 0.3223226345 0 0.0000000000
3 110 110 0.1541803279 5000 128 26.1414646452 2.1012446236 0.0039267700 0.2585028553 0.0942441156 0.0001317631 0.0402705481 0.0189556068 0.0939987446 0.0940483586 0.0188480465 0.0188521960 0.0188870329 260.5526214171 36235.9857455488 36496.5383669662 577.4021758482 326.5887947466 125091.8057344134 125418.3945291599 0.2886096809 0.2889486203 0.2895422585 0.2911832137 0 0.0000000000
3 110 110 0.1549180328 5000 128 18.8106197285 1.4576772541 0.0019079175 0.2334376675 0.0779725216 -0.0001823277 0.0308500608 0.0135366513 0.0777386654 0.0777909950 0.0134521468 0.0134569692 0.0134836195 241.6118413995 31009.4388637263 31251.0507051262 516.3897483239 311.2625767807 103465.3185760936 103776.5811528743 0.2578241313 0.2580131930 0.2587454880 0.2607317130 0 0.0000000000
3 110 110 0.1556557377 5000 128 45.8439314776 3.2803078399 0.0000349433 0.2114952462 0.0651020226 -0.0005308564 0.0239587789 0.0098355003 0.0649572188 0.0649695637 0.0097915160 0.0097916481 0.0098062593 176.3027988586 26938.5409367718 27114.8437356304 466.6449088758 192.7338653726 86458.0565839704 86650.7904493430 0.2264538308 0.2264759168 0.2267594101 0.2287535936 0 0.0000000000
3 110 110 0.1563934426 5000 128 29.6180900446 2.0997919223 0.0010850653 0.1928506217 0.0543375038 -0.0005346287 0.0184373744 0.0070381596 0.0541786434 0.0541965612 0.0069893082 0.0069895029 0.0070056091 187.5946698240 22633.9197116411 22821.5143814651 416.0187868230 211.4431741579 72110.2073364932 72321.6505106511 0.2054184252 0.2062994499 0.2068020644 0.2090932594 0 0.0000000000
3 110 110 0.1571311475 5000 128 25.5375817637 1.7659178724 0.0004227762 0.1751957280 0.0456521970 -0.0002738076 0.0144061393 0.0051330361 0.0455051152 0.0455313583 0.0051030498 0.0051033337 0.0051132614 160.8363272236 19749.1320674228 19909.9683946464 371.4289859423 195.7658661913 60567.0704835501 60762.8363497414 0.1790254362 0.1785367915 0.1794378137 0.1821882028 0 0.0000000000
3 110 110 0.1578688525 5000 128 17.4472289229 1.1560201405 0.0002885098 0.1595021440 0.0381287011 -0.0000941133 0.0111089651 0.0036711531 0.0379925150 0.0380054961 0.0036452385 0.0036453117 0.0036540812 163.9858157032 16723.4322100829 16887.4180257861 324.2082860790 181.2637004479 50567.9266131416 50749.1903135895 0.1582614529 0.1582006156 0.1587586757 0.1621757662 0 0.0000000000
3 110 110 0.1586065574 5000 128 60.8571855886 4.0182853524 0.0006673635 0.1468864746 0.0324384223 0.0000207879 0.0088015946 0.0027199560 0.0323152074 0.0323286490 0.0026994711 0.0026995651 0.0027063817 146.1083522467 14312.2596886940 14458.3680409408 285.3023456108 163.9991331497 43010.9482020061 43174.9473351557 0.1383692697 0.1383249343 0.1390113300 0.1426693734 0 0.0000000000
