# d L W rho N_samples N_thermal mean_sweeps sweeps_std dis_mR dis_mAbsR dis_mR2 dis_mR3 dis_mAbsR3 dis_mR4 q_EA dis_mAbsR_sq dis_mR_p4 dis_mAbsR_p4 dis_mR2_sq chi_th_abs chi_dis_abs chi_tot_abs chi_tot_abs_sem_jk chi_th_R chi_dis_R chi_tot_R U4 U_EA U_EA_abs U22 acf_probe_warn_count acf_probe_warn_frac
2 900 900 0.2312962963 5000 128 148.2806230032 11.0548076776 0.0000144440 0.0123766494 0.0002408572 0.0000000612 0.0000059835 0.0000001758 0.0002292840 0.0002308321 0.0000001594 0.0000001595 0.0000001649 8.1202952450 62.8970263685 71.0173216135 1.6068051164 9.3742193369 185.7199073403 195.0941266771 -0.0101901644 -0.0108759623 0.0023885542 0.0525456711 0 0.0000000000
2 900 900 0.2345370370 5000 128 65.7160994875 5.0125846672 -0.0001685736 0.0122550372 0.0002352526 -0.0000000239 0.0000057516 0.0000001656 0.0002233835 0.0002249748 0.0000001494 0.0000001494 0.0000001548 8.3250117279 60.5790192582 68.9040309861 1.5207685549 9.6139698255 180.9176521899 190.5316220154 0.0025659962 0.0020769939 0.0158643735 0.0676346304 0 0.0000000000
2 900 900 0.2377777778 5000 128 75.0359337130 5.8787159505 -0.0001351971 0.0122290606 0.0002344220 0.0000000203 0.0000057018 0.0000001626 0.0002224242 0.0002240736 0.0000001462 0.0000001463 0.0000001517 8.3822057437 60.3641854834 68.7463912270 1.4749618680 9.7182598391 180.1487629415 189.8670227807 0.0138267784 0.0148436865 0.0290023435 0.0800111945 0 0.0000000000
2 900 900 0.2410185185 5000 128 93.7944215442 7.7552670586 -0.0001884063 0.0123679412 0.0002403578 -0.0000001516 0.0000059342 0.0000001718 0.0002278896 0.0002296154 0.0000001543 0.0000001544 0.0000001602 8.7013566816 62.0860394917 70.7873961733 1.5207535902 10.0992853220 184.5617926983 194.6610780203 0.0086399385 0.0095218501 0.0240537687 0.0759576473 0 0.0000000000
2 900 900 0.2442592593 5000 128 60.4395027953 5.3171845041 -0.0003941269 0.0125662723 0.0002489287 -0.0000004032 0.0000062847 0.0000001867 0.0002353876 0.0002373209 0.0000001669 0.0000001670 0.0000001735 9.4023180081 64.3218941768 73.7242121849 1.6097020448 10.9683093771 190.5381520659 201.5064614429 -0.0044909785 -0.0043357283 0.0116176335 0.0664295931 0 0.0000000000
2 900 900 0.2475000000 5000 128 54.3098397923 5.5040714048 -0.0005977530 0.0142817023 0.0003242741 -0.0000007579 0.0000095506 0.0000003385 0.0003063090 0.0003088523 0.0000003011 0.0000003013 0.0000003136 12.4916913506 84.9570769071 97.4487682577 2.3669199423 14.5517375923 247.8208983057 262.3726358979 -0.0729913961 -0.0698755181 -0.0527192594 0.0059094519 0 0.0000000000
2 1000 1000 0.0800000000 5000 128 3.7195833704 45.0112621480 -0.0233152705 0.9943410857 0.9887144642 -0.0230481279 0.9831199498 0.9775573575 0.9836333154 0.9887144392 0.9724760111 0.9775572090 0.9775572585 0.0250504201 0.2445435095 0.2695939263 0.0070543121 5081.1488192821 983089.7135475525 988170.8623668345 0.6666663032 0.6649642254 0.6666663370 0.6666663370 0 0.0000000000
2 1000 1000 0.0813114754 5000 128 8.7310873877 118.4736368048 -0.0160248639 0.9938453736 0.9877289400 -0.0158203399 0.9816504601 0.9756096965 0.9847966017 0.9877289130 0.9726874008 0.9756095370 0.9756095902 0.0269113583 0.2864628504 0.3133742036 0.0077397394 2932.3382487635 984539.8054406523 987472.1436894158 0.6666662438 0.6656826211 0.6666662801 0.6666662801 0 0.0000000000
2 1000 1000 0.0826229508 5000 128 3.1577562157 37.0257177818 -0.0126941004 0.9932975877 0.9866404922 -0.0125154518 0.9800284043 0.9734610168 0.9827141467 0.9866404610 0.9695693147 0.9734608318 0.9734608935 0.0312498908 0.3631989643 0.3944488540 0.0115189999 3926.3455045039 982553.0065347925 986479.3520392964 0.6666661339 0.6653404740 0.6666661761 0.6666661761 0 0.0000000000
2 1000 1000 0.0839344262 5000 128 12.9996740290 149.3708321527 -0.0307181159 0.9927003274 0.9854545392 -0.0302714129 0.9782622293 0.9711229953 0.9821312937 0.9854544840 0.9678216101 0.9711226741 0.9711227807 0.0551204083 0.5439813831 0.5991017922 0.1268339205 3323.2454422698 981187.6910644930 984510.9365067629 0.6666658612 0.6655471032 0.6666659342 0.6666659349 0 0.0000000000
2 1000 1000 0.0852459016 5000 128 14.2100079094 141.9064312128 -0.0035740812 0.9920329342 0.9841301320 -0.0035345066 0.9762910647 0.9685152085 0.9802153333 0.9841300907 0.9646386832 0.9685149651 0.9685150462 0.0412537452 0.7481327488 0.7893864984 0.1240954944 3914.7986641512 980202.5592458853 984117.3579100366 0.6666656026 0.6653425979 0.6666656584 0.6666656584 0 0.0000000000
2 1000 1000 0.0865573770 5000 128 9.7834874968 98.6376756925 -0.0028563403 0.9912457863 0.9825860237 -0.0028570182 0.9740159048 0.9655316085 0.9798581565 0.9825859663 0.9628249872 0.9655312878 0.9655313947 0.0574098779 17.7574083840 17.8148182631 12.9808448105 2727.8671547869 979849.9978667463 982577.8650215332 0.6666472239 0.6657282511 0.6666472957 0.6666472977 0 0.0000000000
2 1000 1000 0.0878688525 5000 128 9.4125401170 70.0875476754 -0.0088948078 0.9903570921 0.9808306730 -0.0087925912 0.9714149405 0.9621052207 0.9771386966 0.9808303053 0.9584479463 0.9621033332 0.9621039241 0.3677024754 23.1354758249 23.5031782995 13.7010786015 3691.9763923149 977059.5789991997 980751.5553915146 0.6666401908 0.6653931316 0.6666405948 0.6666406401 0 0.0000000000
2 1000 1000 0.0891803279 5000 128 8.0178561276 57.6276057561 -0.0106712047 0.9891809741 0.9785661259 -0.0103736762 0.9681289188 0.9578508469 0.9750690289 0.9785654119 0.9543931081 0.9578474191 0.9578484628 0.7140514742 86.4124261029 87.1264775703 37.3121955681 3497.0970023879 974955.1543107638 978452.2513131517 0.6665764459 0.6653927741 0.6665771525 0.6665772757 0 0.0000000000
2 1000 1000 0.0904918033 5000 128 5.1133895849 25.6081692035 -0.0130640221 0.9874359827 0.9753753331 -0.0130115874 0.9636394784 0.9521587103 0.9718841120 0.9753713299 0.9487008610 0.9521393095 0.9521453442 4.0031955419 341.5100991414 345.5132946822 141.5127795313 3491.2211457661 971713.4433201368 975204.6644659028 0.6663857803 0.6652049140 0.6663898394 0.6663904634 0 0.0000000000
2 1000 1000 0.0918032787 5000 128 5.0129778753 22.2719297516 -0.0220871156 0.9841130941 0.9695965116 -0.0220217795 0.9557896982 0.9425089351 0.9659281299 0.9695839464 0.9388516177 0.9424599569 0.9424742711 12.5651719656 1105.3643605179 1117.9295324845 294.4684336906 3668.3817237190 965440.2891819524 969108.6709056713 0.6658187088 0.6645822228 0.6658274136 0.6658309995 0 0.0000000000
2 1000 1000 0.0931147541 5000 128 7.5939296512 21.8063894907 -0.0273568512 0.9782886531 0.9602376471 -0.0272618267 0.9438066137 0.9283860753 0.9570727346 0.9601900351 0.9252323136 0.9282637943 0.9282956763 47.6120142151 3141.3463131316 3188.9583273455 496.1797899058 3164.9124499142 956324.3373405298 959489.2497904440 0.6643783985 0.6633026881 0.6643893237 0.6644110787 0 0.0000000000
2 1000 1000 0.0944262295 5000 128 14.9651467363 27.2602336797 -0.0180860118 0.9657335569 0.9408392633 -0.0180662472 0.9196490969 0.9005869073 0.9392750591 0.9407716429 0.8989799533 0.9004179593 0.9004680219 67.6203610226 8130.3399249739 8197.9602859960 809.2812396419 1564.2041710389 938947.9552902511 940512.1594612899 0.6608643012 0.6603409649 0.6608791771 0.6609090700 0 0.0000000000
2 1000 1000 0.0957377049 5000 128 18.7327150760 38.3752489692 -0.0254913793 0.9471876570 0.9124005285 -0.0265685009 0.8845981987 0.8606365634 0.9087896078 0.9122982640 0.8571151069 0.8603400987 0.8604270073 102.2645161764 15133.8063573953 15236.0708735768 1055.7402340214 3610.9206598854 908139.7973987549 911750.7180586403 0.6553903127 0.6540676392 0.6554317848 0.6554742216 0 0.0000000000
2 1000 1000 0.0970491803 5000 128 14.8804416504 23.6072097415 -0.0234294969 0.9162191447 0.8678726112 -0.0231177699 0.8315731459 0.8015568348 0.8650315213 0.8675616700 0.7987267726 0.8008177128 0.8010340471 310.9412002506 28104.1489501096 28415.0901503645 1427.9973993997 2841.0899270183 864482.5799571393 867323.6698841576 0.6452674007 0.6441941202 0.6453404133 0.6454987628 0 0.0000000000
2 1000 1000 0.0983606557 5000 128 18.2745724378 11.6718504731 -0.0155621566 0.8747478124 0.8082841618 -0.0147159242 0.7611970951 0.7239115090 0.8070478894 0.8079632349 0.7224886502 0.7231544243 0.7233846511 320.9268200318 42779.4995996379 43100.4264196726 1606.8652793444 1236.2723050671 806805.7087292693 808041.9810343364 0.6306517134 0.6302474634 0.6307448219 0.6309205226 0 0.0000000000
2 1000 1000 0.0996721311 5000 128 37.6125876433 21.6255749157 -0.0221138984 0.8132399867 0.7244236790 -0.0210183321 0.6658472698 0.6218539185 0.7215276902 0.7238797544 0.6187385279 0.6206008553 0.6209876010 543.9246455288 62520.4783406791 63064.4029862067 1684.4326428042 2895.9888023551 721038.6657116240 723934.6545139791 0.6050138700 0.6038315380 0.6052171714 0.6055641334 0 0.0000000000
2 1000 1000 0.1009836066 5000 128 28.7408176025 13.0350447449 -0.0122429435 0.7458128037 0.6329115256 -0.0095175028 0.5621601701 0.5112566876 0.6313460180 0.6320970225 0.5093334877 0.5096506326 0.5101434776 814.5030171304 75860.2843913154 76674.7874084441 1562.7901229782 1565.5076107388 631196.1282855768 632761.6358963157 0.5745664473 0.5740622963 0.5748092346 0.5754927861 0 0.0000000000
2 1000 1000 0.1022950820 5000 128 29.2808278829 11.3429963762 -0.0070270092 0.6687744676 0.5340686020 -0.0045620804 0.4550255389 0.4009963586 0.5318382032 0.5331290269 0.3986420667 0.3993142382 0.3998441591 939.5750597367 85869.7384102509 86809.3134699857 1347.6426132566 2230.3987499358 531788.8243434769 534019.2230934127 0.5313754015 0.5302110365 0.5316949043 0.5327219200 0 0.0000000000
2 1000 1000 0.1036065574 5000 128 36.5625907799 12.0694055637 -0.0106337161 0.5972877391 0.4456841796 -0.0037329549 0.3619171125 0.3072495745 0.4438193698 0.4447548010 0.3054067463 0.3057761570 0.3062426777 929.3785762815 88002.1578115514 88931.5363878348 1153.9595201094 1864.8097776984 443706.2939207135 445571.1036984118 0.4843968062 0.4831733896 0.4847226251 0.4860865048 0 0.0000000000
2 1000 1000 0.1049180328 5000 128 27.8433000660 7.7845557217 -0.0049369437 0.5214197012 0.3563185440 0.0015357318 0.2716037289 0.2195153085 0.3550867362 0.3554688238 0.2180790374 0.2181949826 0.2186183509 849.7201572238 83590.3190432716 84440.0392004955 1025.6328479996 1231.8078414080 355062.3627422227 356294.1705836306 0.4236759973 0.4234675363 0.4244004170 0.4260309044 0 0.0000000000
2 1000 1000 0.1062295082 5000 128 36.4443564044 8.5424818845 -0.0037355955 0.4590353217 0.2867718212 -0.0001557452 0.2040534262 0.1560302983 0.2855857364 0.2859251430 0.1549338321 0.1549855261 0.1553241624 846.6781157678 75211.7165093179 76058.3946250870 981.7933695264 1186.0847318259 285571.7817494565 286757.8664812824 0.3675666910 0.3667838506 0.3680755008 0.3704288522 0 0.0000000000
2 1000 1000 0.1075409836 5000 128 41.6677734365 8.6616460650 -0.0074317960 0.4055475741 0.2308996198 -0.0016553601 0.1526308359 0.1097997771 0.2298175299 0.2300824184 0.1089433320 0.1089784754 0.1092521039 817.2014093535 65613.5835477900 66430.7849571429 936.8451810771 1082.0899241433 229762.2982838824 230844.3882080257 0.3135107067 0.3124360558 0.3137970099 0.3169348647 0 0.0000000000
2 1000 1000 0.1088524590 5000 128 32.3351518930 5.9184996037 -0.0040706602 0.3582632803 0.1838435709 -0.0003032833 0.1114566582 0.0745325560 0.1829012777 0.1831492098 0.0738533929 0.0738784344 0.0740921662 694.3610807786 54796.6317994398 55490.9928802180 871.5148634460 942.2931501490 182884.7074328545 183827.0005830035 0.2649314084 0.2641052260 0.2658474186 0.2692747005 0 0.0000000000
2 1000 1000 0.1101639344 5000 128 37.0841534148 6.1963862514 -0.0073532557 0.3168579139 0.1477963097 -0.0015330257 0.0827666594 0.0516496615 0.1469113727 0.1471001569 0.0510970886 0.0511115102 0.0512890171 696.1528529894 46701.2192653043 47397.3721182934 800.9127223885 884.9370567909 146857.3023209620 147742.2393777529 0.2118315543 0.2108418103 0.2126439175 0.2173349498 0 0.0000000000
2 1000 1000 0.1114754098 5000 128 41.9330683281 6.3031007847 -0.0068608290 0.2823858568 0.1189098387 -0.0013672029 0.0609508027 0.0352146664 0.1181021425 0.1182385896 0.0347797203 0.0347843969 0.0349285081 671.2491233988 38496.8174591916 39168.0665825900 718.8035204880 807.6961961276 118055.0715245663 118862.7677206938 0.1698305573 0.1688311122 0.1706368355 0.1765766055 0 0.0000000000
2 1000 1000 0.1127868852 5000 128 43.6202564497 6.3502663778 0.0001630360 0.2544430133 0.0974747286 0.0003886554 0.0455953706 0.0241729438 0.0968312539 0.0969362100 0.0238786341 0.0238817013 0.0239776527 538.5185911072 32194.9629674751 32733.4815585822 622.0728992210 643.4746274191 96831.2273561973 97474.7019836163 0.1519446087 0.1510988661 0.1528273315 0.1587959766 0 0.0000000000
2 1000 1000 0.1140983607 5000 128 44.3795705282 5.9700455406 -0.0002954058 0.2289116660 0.0791652981 -0.0005990876 0.0336764074 0.0163242811 0.0785431595 0.0786304179 0.0160774373 0.0160794046 0.0161604286 534.8802545689 26229.8670605589 26764.7473151281 526.3250294499 622.1386627351 78543.0722102489 79165.2108729841 0.1317533697 0.1312819677 0.1331029175 0.1404682651 0 0.0000000000
2 1000 1000 0.1154098361 5000 128 61.5054724093 7.9189305681 0.0009896491 0.2045751221 0.0636640316 0.0002874118 0.0245403838 0.0108502107 0.0631421756 0.0632036751 0.0106650702 0.0106657290 0.0107266628 460.3565030891 21352.6945023202 21813.0510054094 445.2867108717 521.8559242107 63141.1962437013 63663.0521679119 0.1076635322 0.1083315934 0.1100110243 0.1178242815 0 0.0000000000
2 1000 1000 0.1167213115 5000 128 34.8470366163 4.2378388561 -0.0000218685 0.1861201218 0.0528124806 0.0000198868 0.0186227923 0.0075609825 0.0523517474 0.0524009736 0.0074300170 0.0074303898 0.0074739712 411.5070514906 17760.2738468816 18171.7808983721 379.7595841985 460.7332518575 52351.7468996980 52812.4801515555 0.0963841452 0.0963376461 0.0979894261 0.1067828975 0 0.0000000000
2 1000 1000 0.1180327869 5000 128 33.4436071346 3.8992753873 0.0012439468 0.1685220799 0.0439461430 0.0001931616 0.0143298097 0.0054005268 0.0435376114 0.0435843187 0.0052972956 0.0052975407 0.0053318938 361.8242844974 15184.6272501485 15546.4515346458 331.3853319276 408.5315374759 43536.0640207164 43944.5955581923 0.0678767386 0.0684551843 0.0704076854 0.0797227079 0 0.0000000000
2 1000 1000 0.1193442623 5000 128 18.9316380890 2.1159183017 0.0001986236 0.1544975982 0.0369450794 0.0002273922 0.0110979604 0.0038650096 0.0365628770 0.0366073358 0.0037878249 0.0037880621 0.0038137522 337.7435812607 12737.8279860925 13075.5715673532 283.8480107925 382.2023943305 36562.8375643672 36945.0399586977 0.0561214475 0.0555305544 0.0577642279 0.0686390769 0 0.0000000000
2 1000 1000 0.1206557377 5000 128 56.0592551591 6.0111608387 0.0014303797 0.1420732433 0.0312683172 0.0002794720 0.0086595116 0.0027892153 0.0309184420 0.0309559471 0.0027300996 0.0027302132 0.0027498923 312.3700889948 10771.1406564995 11083.5107454943 244.3848506033 349.8751850305 30916.3960281016 31266.2712131320 0.0490629611 0.0480326846 0.0502985242 0.0624694680 0 0.0000000000
2 1000 1000 0.1219672131 5000 128 42.6572671932 4.4231727059 0.0010598845 0.1307407947 0.0265722267 0.0000764181 0.0068377015 0.0020580685 0.0262666470 0.0262942007 0.0020139732 0.0020140322 0.0020287388 278.0260239960 9201.0453003148 9479.0713243110 215.7090977759 305.5797108915 26265.5236608819 26571.1033717734 0.0284108314 0.0269768818 0.0289866377 0.0422569992 0 0.0000000000
2 1000 1000 0.1232786885 5000 128 22.8473317249 2.2438353939 0.0010444492 0.1208767855 0.0227452529 0.0001682142 0.0054018980 0.0014946479 0.0224548602 0.0224807688 0.0014568117 0.0014568628 0.0014694952 264.4840932468 7869.5715225645 8134.0556158114 180.6052607644 290.3927179221 22453.7692919895 22744.1620099116 0.0369782239 0.0369220169 0.0391068638 0.0531844463 0 0.0000000000
2 1000 1000 0.1245901639 5000 128 49.6369430931 4.8315981565 0.0015329887 0.1116137217 0.0195362024 0.0000954577 0.0043379536 0.0011289613 0.0192761280 0.0193037287 0.0010983752 0.0010984143 0.0011085972 232.4736832429 6846.1058087970 7078.5794920399 161.6897749107 260.0744201730 19273.7778985501 19533.8523187231 0.0139986647 0.0146515166 0.0174322230 0.0317840937 0 0.0000000000
2 1000 1000 0.1259016393 5000 128 43.7066724682 4.0979432448 0.0007002804 0.1053963871 0.0173164387 0.0000513262 0.0036060417 0.0008812100 0.0170758935 0.0170988887 0.0008573795 0.0008574139 0.0008653417 217.5500192831 5990.4902714179 6208.0402907010 142.5771901447 240.5451683934 17075.4031422887 17315.9483106821 0.0204174817 0.0198670636 0.0224623534 0.0380572967 0 0.0000000000
2 1000 1000 0.1272131148 5000 128 48.1928518434 4.4855367469 0.0008603252 0.0973133108 0.0148268518 0.0000244188 0.0028581441 0.0006430256 0.0146077208 0.0146278511 0.0006237165 0.0006237410 0.0006301800 199.0006594880 5157.9706427341 5356.9713022222 119.3829265018 219.1309229146 14606.9806736426 14826.1115965571 0.0249899610 0.0256812264 0.0283228568 0.0444674886 0 0.0000000000
2 1000 1000 0.1285245902 5000 128 78.8823153115 7.0175966450 0.0010941353 0.0918052477 0.0131909222 0.0000039376 0.0024099347 0.0005164672 0.0129916009 0.0130095006 0.0005012637 0.0005012797 0.0005063476 181.4215950635 4581.2970808632 4762.7186759268 109.2982443995 199.3212772411 12990.4037747785 13189.7250520195 0.0106015881 0.0100354341 0.0127261903 0.0299877349 0 0.0000000000
2 1000 1000 0.1298360656 5000 128 75.3433638273 6.6603484585 0.0008059650 0.0859622083 0.0116049600 0.0000502340 0.0019880956 0.0003991995 0.0114192835 0.0114370485 0.0003865954 0.0003866106 0.0003908076 167.9115100222 4047.5472110649 4215.4587210871 95.8865591369 185.6764423957 11418.6339632083 11604.3104056040 0.0119443254 0.0117707222 0.0147997109 0.0327149791 0 0.0000000000
2 1000 1000 0.1311475410 5000 128 57.8386971214 5.0355308992 -0.0000449873 0.0816125345 0.0102989930 -0.0000314490 0.0016538370 0.0003133221 0.0101317591 0.0101456213 0.0003032827 0.0003032916 0.0003066352 153.3717713270 3485.0154778739 3638.3872492010 85.6324010782 167.2339292545 10131.7570828851 10298.9910121396 0.0153536200 0.0151803878 0.0178410269 0.0363679649 0 0.0000000000
2 1000 1000 0.1324590164 5000 128 60.9555665541 5.2003407346 -0.0000111143 0.0755600939 0.0088307609 0.0000152628 0.0013085646 0.0002280930 0.0086691454 0.0086839952 0.0002198193 0.0002198279 0.0002225853 146.7657644218 2974.6673812320 3121.4331456538 72.0225020286 161.6155550385 8669.1452585710 8830.7608136094 0.0250227579 0.0250283551 0.0283219705 0.0485652529 0 0.0000000000
2 1000 1000 0.1337704918 5000 128 59.5322811759 4.9883911453 -0.0010630829 0.0711525931 0.0078031261 -0.0000071652 0.0010802849 0.0001754181 0.0076549329 0.0076686192 0.0001687283 0.0001687358 0.0001709632 134.5068876853 2605.9276624393 2740.4345501246 62.0896382928 148.1931287475 7653.8027849132 7801.9959136607 0.0396801503 0.0401929953 0.0435733550 0.0640681164 0 0.0000000000
2 1000 1000 0.1350819672 5000 128 33.0601464433 2.7187999826 -0.0008219485 0.0673269153 0.0070156292 -0.0000264078 0.0009253779 0.0001432978 0.0068803362 0.0068932529 0.0001377285 0.0001377342 0.0001395866 122.3762709534 2360.3393842842 2482.7156552375 56.5118305865 135.2930041921 6879.6605787708 7014.9535829629 0.0295237817 0.0301973672 0.0337888585 0.0546571662 0 0.0000000000
2 1000 1000 0.1363934426 5000 128 64.0906667440 5.1132442381 -0.0007879910 0.0635657013 0.0062548303 -0.0000540798 0.0007776901 0.0001137331 0.0061281372 0.0061398303 0.0001090378 0.0001090424 0.0001106062 115.0000030381 2099.2318967030 2214.2318997411 50.6464308828 126.6930524515 6127.5162985264 6254.2093509778 0.0309757594 0.0321700460 0.0358123620 0.0576174174 0 0.0000000000
