L,rho,mean_density,second_moment_uncentered,forth_moment_uncentered
9600,0.24618145,3.2044112159e-01,1.0304580092e-01,1.0742751682e-02
9600,0.24630307,3.1251232575e-01,9.8152671392e-02,9.7923179924e-03
9600,0.24641890,3.0392000482e-01,9.3082170949e-02,8.8745614821e-03
9600,0.24652894,2.9479517441e-01,8.7854446315e-02,7.9794160289e-03
9600,0.24663319,2.8399240793e-01,8.1933882818e-02,7.0376101510e-03
9600,0.24673164,2.7334554590e-01,7.6324903744e-02,6.2007571440e-03
9600,0.24682430,2.6260398646e-01,7.0859213913e-02,5.4378638958e-03
9600,0.24691117,2.5049507662e-01,6.4963379009e-02,4.6695935646e-03
9600,0.24699226,2.3863964935e-01,5.9520692698e-02,4.0216681771e-03
9600,0.24706754,2.2802121260e-01,5.4709589023e-02,3.4646744368e-03
9600,0.24713704,2.1613272128e-01,4.9729379388e-02,2.9586893309e-03
9600,0.24720075,2.0558512713e-01,4.5434554215e-02,2.5421695262e-03
9600,0.24725866,1.9680711599e-01,4.1939687541e-02,2.2148781899e-03
9600,0.24731078,1.8744713490e-01,3.8445134490e-02,1.9153918847e-03
9600,0.24735712,1.8050674391e-01,3.5839962806e-02,1.6954800267e-03
9600,0.24739766,1.7369941105e-01,3.3378409592e-02,1.4967157069e-03
9600,0.24743240,1.6791163517e-01,3.1354104811e-02,1.3428243010e-03
9600,0.24746136,1.6294995960e-01,2.9696786904e-02,1.2287656445e-03
9600,0.24748453,1.5881474996e-01,2.8316253460e-02,1.1298015614e-03
9600,0.24750190,1.5708018719e-01,2.7814993026e-02,1.1037854064e-03
9600,0.24751348,1.5410911876e-01,2.6844592202e-02,1.0386677300e-03
9600,0.24751928,1.5213950026e-01,2.6161075227e-02,9.8828217579e-04
9600,0.24752072,1.5284766469e-01,2.6389299076e-02,1.0021103379e-03
9600,0.24752652,1.5201722019e-01,2.6138826071e-02,9.8622560581e-04
9600,0.24753810,1.5006425777e-01,2.5523862722e-02,9.4938881859e-04
9600,0.24755547,1.4705500526e-01,2.4545636689e-02,8.8181297685e-04
9600,0.24757864,1.4321265192e-01,2.3352702093e-02,8.0938908242e-04
9600,0.24760760,1.3934980787e-01,2.2173241860e-02,7.3703769401e-04
9600,0.24764234,1.3412707379e-01,2.0698678930e-02,6.5892905255e-04
9600,0.24768288,1.2838384997e-01,1.9106342773e-02,5.7517473624e-04
9600,0.24772922,1.2094021843e-01,1.7076716145e-02,4.7451698233e-04
9600,0.24778134,1.1461592010e-01,1.5443294772e-02,3.9833150170e-04
9600,0.24783925,1.0696313283e-01,1.3510962748e-02,3.1297331399e-04
9600,0.24790296,9.9283318084e-02,1.1682131986e-02,2.3908321910e-04
9600,0.24797246,9.0857911190e-02,9.8320300485e-03,1.7417711175e-04
9600,0.24804774,8.3811413584e-02,8.4132017022e-03,1.3206660979e-04
9600,0.24812883,7.5811183378e-02,6.9226264021e-03,9.1967360692e-05
9600,0.24821570,6.8723434031e-02,5.6805194243e-03,6.2424052936e-05
9600,0.24830836,6.2228623917e-02,4.6602207084e-03,4.3345776274e-05
9600,0.24840681,5.4973193493e-02,3.6053428379e-03,2.5353129721e-05
9600,0.24851106,4.9019868457e-02,2.8726707687e-03,1.6435307505e-05
9600,0.24862110,4.3665696327e-02,2.2614432212e-03,1.0079108043e-05
9600,0.24873693,3.8896542075e-02,1.7847427884e-03,6.1737052891e-06
9600,0.24885855,3.4420101300e-02,1.3919972091e-03,3.7826491728e-06
9600,0.24898596,3.0142478070e-02,1.0616805986e-03,2.1623827513e-06
9600,0.24911916,2.6828877828e-02,8.3025202430e-04,1.2476236187e-06
9600,0.24925816,2.3722135637e-02,6.4657904267e-04,7.5320683055e-07
9600,0.24940294,2.0979433236e-02,5.0215045580e-04,4.5056368961e-07
9600,0.24955352,1.8681259794e-02,3.9550797793e-04,2.6672637921e-07
9600,0.24970989,1.6602191062e-02,3.1177281369e-04,1.6803574244e-07
9600,0.24987205,1.4800362914e-02,2.4473259081e-04,9.7669733468e-08
9800,0.24500000,3.6529447013e-01,1.3346586286e-01,1.7826695541e-02
9800,0.24516795,3.6078695315e-01,1.3019943452e-01,1.6968312318e-02
9800,0.24533011,3.5619603586e-01,1.2691703362e-01,1.6128380506e-02
9800,0.24548648,3.5114394138e-01,1.2336103349e-01,1.5245929299e-02
9800,0.24563706,3.4606598964e-01,1.1983649788e-01,1.4394734176e-02
9800,0.24578184,3.4045316529e-01,1.1601303701e-01,1.3504123016e-02
9800,0.24592084,3.3446297470e-01,1.1202191240e-01,1.2611462685e-02
9800,0.24605404,3.2802325120e-01,1.0782492743e-01,1.1711980247e-02
9800,0.24618145,3.2096964893e-01,1.0332935436e-01,1.0785933235e-02
9800,0.24630307,3.1338130216e-01,9.8658842760e-02,9.8797047387e-03
9800,0.24641890,3.0485394308e-01,9.3610714704e-02,8.9641141468e-03
9800,0.24652894,2.9536714925e-01,8.8144767178e-02,8.0202800516e-03
9800,0.24663319,2.8546648997e-01,8.2661045392e-02,7.1348033517e-03
9800,0.24673164,2.7502238960e-01,7.7161530795e-02,6.3122798426e-03
9800,0.24682430,2.6292369724e-01,7.0998843110e-02,5.4491247544e-03
9800,0.24691117,2.5174050141e-01,6.5591541003e-02,4.7492791136e-03
9800,0.24699226,2.3974909256e-01,6.0017465081e-02,4.0752693626e-03
9800,0.24706754,2.2800127991e-01,5.4750181118e-02,3.4775565434e-03
9800,0.24713704,2.1570785131e-01,4.9514543320e-02,2.9323859177e-03
9800,0.24720075,2.0618571762e-01,4.5636928202e-02,2.5519857640e-03
9800,0.24725866,1.9595641865e-01,4.1550542217e-02,2.1717413998e-03
9800,0.24731078,1.8701868988e-01,3.8222908907e-02,1.8897322429e-03
9800,0.24735712,1.7958273000e-01,3.5448686765e-02,1.6560803272e-03
9800,0.24739766,1.7329526867e-01,3.3245938090e-02,1.4870049080e-03
9800,0.24743240,1.6670715758e-01,3.0950168299e-02,1.3143302416e-03
9800,0.24746136,1.6174743629e-01,2.9283499169e-02,1.1968910179e-03
9800,0.24748453,1.5780815899e-01,2.8033377763e-02,1.1163622518e-03
9800,0.24750190,1.5579494208e-01,2.7304307852e-02,1.0598174707e-03
9800,0.24751348,1.5497682987e-01,2.7071174166e-02,1.0456806519e-03
9800,0.24751928,1.5203442015e-01,2.6154935725e-02,9.8970806888e-04
9800,0.24752072,1.5198648037e-01,2.6084880927e-02,9.7919407108e-04
9800,0.24752652,1.5237222320e-01,2.6215065994e-02,9.8910719686e-04
9800,0.24753810,1.5015367664e-01,2.5457928021e-02,9.3482591535e-04
9800,0.24755547,1.4714552315e-01,2.4517738680e-02,8.7467313887e-04
9800,0.24757864,1.4288004331e-01,2.3267352364e-02,8.0696623018e-04
9800,0.24760760,1.3864429610e-01,2.2026959164e-02,7.3526547786e-04
9800,0.24764234,1.3430028170e-01,2.0728322600e-02,6.5935207772e-04
9800,0.24768288,1.2731729708e-01,1.8754366300e-02,5.5526677293e-04
9800,0.24772922,1.2107391701e-01,1.7078354965e-02,4.7124608528e-04
9800,0.24778134,1.1383298256e-01,1.5205229671e-02,3.8348328689e-04
9800,0.24783925,1.0549580174e-01,1.3136063291e-02,2.9497146716e-04
9800,0.24790296,9.7784519236e-02,1.1347211671e-02,2.2594338184e-04
9800,0.24797246,9.0579473503e-02,9.8079513002e-03,1.7530507040e-04
9800,0.24804774,8.2409075396e-02,8.1481746282e-03,1.2472861629e-04
9800,0.24812883,7.5053116572e-02,6.7846067400e-03,8.8365445971e-05
9800,0.24821570,6.7496131378e-02,5.4821451127e-03,5.8930458586e-05
9800,0.24830836,6.0416517065e-02,4.3820528903e-03,3.8095191176e-05
9800,0.24840681,5.3736964052e-02,3.4552034417e-03,2.3683545344e-05
9800,0.24851106,4.8158806381e-02,2.7705830815e-03,1.5356823024e-05
9800,0.24862110,4.2707896522e-02,2.1727816077e-03,9.5365798989e-06
9800,0.24873693,3.7929110002e-02,1.7015340894e-03,5.7431127442e-06
9800,0.24885855,3.3661734204e-02,1.3318165356e-03,3.4600244970e-06
9800,0.24898596,2.9876210089e-02,1.0388539648e-03,2.0481050777e-06
9800,0.24911916,2.6245875039e-02,7.9699851971e-04,1.1994363767e-06
9800,0.24925816,2.3335163798e-02,6.2710109099e-04,7.2673997415e-07
9800,0.24940294,2.0501674688e-02,4.7837343064e-04,4.0258603407e-07
9800,0.24955352,1.8174852101e-02,3.7257691229e-04,2.3578466555e-07
9800,0.24970989,1.6115669814e-02,2.9121800657e-04,1.4040428860e-07
9800,0.24987205,1.4315238905e-02,2.2847211347e-04,8.3835865999e-08
10000,0.24500000,3.6545437008e-01,1.3358134597e-01,1.7856836039e-02
10000,0.24516795,3.6096599609e-01,1.3032792635e-01,1.7001451128e-02
10000,0.24533011,3.5627154340e-01,1.2697161743e-01,1.6142604540e-02
10000,0.24548648,3.5137947738e-01,1.2352203730e-01,1.5283702674e-02
10000,0.24563706,3.4613514674e-01,1.1988669132e-01,1.4407674634e-02
10000,0.24578184,3.4070905909e-01,1.1618175161e-01,1.3541588478e-02
10000,0.24592084,3.3491299878e-01,1.1230395916e-01,1.2668718647e-02
10000,0.24605404,3.2847453748e-01,1.0810113282e-01,1.1765121583e-02
10000,0.24618145,3.2155169583e-01,1.0368697940e-01,1.0855697009e-02
10000,0.24630307,3.1367496577e-01,9.8849164474e-02,9.9183056777e-03
10000,0.24641890,3.0551572247e-01,9.3972916412e-02,9.0210724451e-03
10000,0.24652894,2.9642122891e-01,8.8709711741e-02,8.1073073447e-03
10000,0.24663319,2.8542773375e-01,8.2687400081e-02,7.1454998653e-03
10000,0.24673164,2.7503429947e-01,7.7155661850e-02,6.3125245016e-03
10000,0.24682430,2.6389617112e-01,7.1459023334e-02,5.5056553385e-03
10000,0.24691117,2.5224657881e-01,6.5767256377e-02,4.7596539836e-03
10000,0.24699226,2.4002228960e-01,6.0057300792e-02,4.0703469751e-03
10000,0.24706754,2.2859294280e-01,5.5021971201e-02,3.5092213311e-03
10000,0.24713704,2.1723140773e-01,5.0167901251e-02,2.9974266947e-03
10000,0.24720075,2.0622109756e-01,4.5669488803e-02,2.5586281353e-03
10000,0.24725866,1.9642473894e-01,4.1744825196e-02,2.1885225610e-03
10000,0.24731078,1.8730807779e-01,3.8361747420e-02,1.9045523125e-03
10000,0.24735712,1.7968566647e-01,3.5491767648e-02,1.6600647695e-03
10000,0.24739766,1.7211522351e-01,3.2871929037e-02,1.4607489759e-03
10000,0.24743240,1.6739703643e-01,3.1167511357e-02,1.3256257124e-03
10000,0.24746136,1.6158259230e-01,2.9301291405e-02,1.2037492268e-03
10000,0.24748453,1.5803928499e-01,2.8131323863e-02,1.1231827610e-03
10000,0.24750190,1.5590776371e-01,2.7390174950e-02,1.0663341546e-03
10000,0.24751348,1.5381478752e-01,2.6689351515e-02,1.0194655969e-03
10000,0.24751928,1.5234351247e-01,2.6314442351e-02,1.0051055344e-03
10000,0.24752072,1.5317961312e-01,2.6503408002e-02,1.0086009429e-03
10000,0.24752652,1.5072996590e-01,2.5731183090e-02,9.6125876407e-04
10000,0.24753810,1.4875799464e-01,2.5089711458e-02,9.1790797522e-04
10000,0.24755547,1.4625086321e-01,2.4330583083e-02,8.7258803170e-04
10000,0.24757864,1.4381067244e-01,2.3598938336e-02,8.2839611498e-04
10000,0.24760760,1.3829198209e-01,2.1944184304e-02,7.3230538625e-04
10000,0.24764234,1.3371672808e-01,2.0613186499e-02,6.5654433699e-04
10000,0.24768288,1.2729300397e-01,1.8778676844e-02,5.5450833414e-04
10000,0.24772922,1.2071815184e-01,1.6940853436e-02,4.6055485330e-04
10000,0.24778134,1.1278685135e-01,1.4976457940e-02,3.7803117619e-04
10000,0.24783925,1.0530484874e-01,1.3111930858e-02,2.9675943774e-04
10000,0.24790296,9.7683738584e-02,1.1305736049e-02,2.2448316985e-04
10000,0.24797246,8.9647580376e-02,9.6190742877e-03,1.6967095137e-04
10000,0.24804774,8.1535078542e-02,7.9208552216e-03,1.1512964771e-04
10000,0.24812883,7.3800432341e-02,6.5415266485e-03,8.2574054600e-05
10000,0.24821570,6.6915241356e-02,5.3894732045e-03,5.6813221678e-05
10000,0.24830836,5.9805744748e-02,4.2967815187e-03,3.6747746817e-05
10000,0.24840681,5.3365954903e-02,3.4071951713e-03,2.2830626135e-05
10000,0.24851106,4.7449323862e-02,2.6818075726e-03,1.4281070980e-05
10000,0.24862110,4.1920160015e-02,2.0840148024e-03,8.6625074657e-06
10000,0.24873693,3.6927807357e-02,1.6102537173e-03,5.1680390798e-06
10000,0.24885855,3.2620533876e-02,1.2508040028e-03,3.0799665526e-06
10000,0.24898596,2.8994545079e-02,9.7435619220e-04,1.7646231784e-06
10000,0.24911916,2.5446789064e-02,7.4815565282e-04,1.0546018799e-06
10000,0.24925816,2.2632204262e-02,5.8549152937e-04,6.1980235752e-07
10000,0.24940294,2.0077822885e-02,4.6024712592e-04,3.7967646742e-07
10000,0.24955352,1.7737310592e-02,3.5536560608e-04,2.1173932871e-07
10000,0.24970989,1.5651363744e-02,2.7451706771e-04,1.2527855415e-07
10000,0.24987205,1.4124219048e-02,2.2306923611e-04,8.2090572427e-08
10500,0.24500000,3.6589323112e-01,1.3389932922e-01,1.7940371325e-02
10500,0.24516795,3.6150007221e-01,1.3070986003e-01,1.7099214143e-02
10500,0.24533011,3.5685350290e-01,1.2738011367e-01,1.6243375253e-02
10500,0.24548648,3.5220220606e-01,1.2409182667e-01,1.5420638137e-02
10500,0.24563706,3.4690001566e-01,1.2040401078e-01,1.4526891757e-02
10500,0.24578184,3.4157551741e-01,1.1676504166e-01,1.3673542928e-02
10500,0.24592084,3.3566486322e-01,1.1278862482e-01,1.2770153446e-02
10500,0.24605404,3.2964335392e-01,1.0882915159e-01,1.1908967360e-02
10500,0.24618145,3.2261813679e-01,1.0433640449e-01,1.0977950810e-02
10500,0.24630307,3.1543438430e-01,9.9859240594e-02,1.0093160570e-02
10500,0.24641890,3.0722244598e-01,9.4933596290e-02,9.1808504180e-03
10500,0.24652894,2.9743283804e-01,8.9286587619e-02,8.2024627138e-03
10500,0.24663319,2.8757023976e-01,8.3764801621e-02,7.2960052144e-03
10500,0.24673164,2.7696035196e-01,7.8053540284e-02,6.4178746844e-03
10500,0.24682430,2.6635671380e-01,7.2638768367e-02,5.6532946600e-03
10500,0.24691117,2.5329171212e-01,6.6252687782e-02,4.8184812230e-03
10500,0.24699226,2.4193975528e-01,6.0919857726e-02,4.1620723289e-03
10500,0.24706754,2.3016069738e-01,5.5596834526e-02,3.5511649329e-03
10500,0.24713704,2.1769877563e-01,5.0300895664e-02,3.0002582743e-03
10500,0.24720075,2.0737573812e-01,4.6021287441e-02,2.5747260323e-03
10500,0.24725866,1.9576928752e-01,4.1591188556e-02,2.1848969941e-03
10500,0.24731078,1.8823847692e-01,3.8544812476e-02,1.8992995471e-03
10500,0.24735712,1.7991494552e-01,3.5532792280e-02,1.6573502156e-03
10500,0.24739766,1.7206848004e-01,3.2775629174e-02,1.4479072693e-03
10500,0.24743240,1.6650579901e-01,3.0878843740e-02,1.3091077160e-03
10500,0.24746136,1.6184082975e-01,2.9299577140e-02,1.1948596204e-03
10500,0.24748453,1.5667216902e-01,2.7651996186e-02,1.0889942610e-03
10500,0.24750190,1.5478568239e-01,2.6956673713e-02,1.0355402891e-03
10500,0.24751348,1.5256833207e-01,2.6291595928e-02,9.9513082934e-04
10500,0.24751928,1.5101914814e-01,2.5809918049e-02,9.6395418783e-04
10500,0.24752072,1.5039214283e-01,2.5598948563e-02,9.4925112742e-04
10500,0.24752652,1.5068986080e-01,2.5633391764e-02,9.4502832858e-04
10500,0.24753810,1.4889827806e-01,2.5122365278e-02,9.1903251716e-04
10500,0.24755547,1.4529213157e-01,2.3991541032e-02,8.4619772105e-04
10500,0.24757864,1.4222571813e-01,2.3068624165e-02,7.9114260834e-04
10500,0.24760760,1.3684699171e-01,2.1460342824e-02,6.9982939264e-04
10500,0.24764234,1.3111579961e-01,1.9832712832e-02,6.1136497990e-04
10500,0.24768288,1.2523938897e-01,1.8127413322e-02,5.1691454966e-04
10500,0.24772922,1.1967207402e-01,1.6667957995e-02,4.4790667790e-04
10500,0.24778134,1.1020404935e-01,1.4275883035e-02,3.4222710579e-04
10500,0.24783925,1.0369064087e-01,1.2703169219e-02,2.7615058729e-04
10500,0.24790296,9.5195633214e-02,1.0808420543e-02,2.0892999007e-04
10500,0.24797246,8.7147148319e-02,9.0727338157e-03,1.5122523144e-04
10500,0.24804774,7.8933374186e-02,7.4800025076e-03,1.0584329348e-04
10500,0.24812883,7.1269026891e-02,6.1153435803e-03,7.2819738422e-05
10500,0.24821570,6.4583730843e-02,5.0152030989e-03,4.9441885253e-05
10500,0.24830836,5.7594215825e-02,3.9941215118e-03,3.2022539989e-05
10500,0.24840681,5.1260082873e-02,3.1599398943e-03,2.0334992850e-05
10500,0.24851106,4.5314552659e-02,2.4482115669e-03,1.2043177729e-05
10500,0.24862110,3.9840745325e-02,1.8884321367e-03,7.2669114662e-06
10500,0.24873693,3.5238669178e-02,1.4631916355e-03,4.3023039755e-06
10500,0.24885855,3.1065190024e-02,1.1296207504e-03,2.4771491437e-06
10500,0.24898596,2.7284481561e-02,8.6138497653e-04,1.3903126062e-06
10500,0.24911916,2.4177276149e-02,6.7349656897e-04,8.4306658995e-07
10500,0.24925816,2.1369046034e-02,5.2360735202e-04,4.9881356886e-07
10500,0.24940294,1.8767978361e-02,4.0127125236e-04,2.8852571074e-07
10500,0.24955352,1.6628930054e-02,3.1120579641e-04,1.6522303498e-07
10500,0.24970989,1.4724713655e-02,2.4250304230e-04,9.7563460609e-08
10500,0.24987205,1.3076183818e-02,1.9080299976e-04,6.0174143546e-08
11000,0.24500000,3.6627339770e-01,1.3417433781e-01,1.8012382523e-02
11000,0.24516795,3.6194018386e-01,1.3102480487e-01,1.7179937464e-02
11000,0.24533011,3.5739251164e-01,1.2776103722e-01,1.6338686899e-02
11000,0.24548648,3.5252502304e-01,1.2431449736e-01,1.5473736737e-02
11000,0.24563706,3.4766839922e-01,1.2092603021e-01,1.4647732905e-02
11000,0.24578184,3.4224740606e-01,1.1721169708e-01,1.3772680905e-02
11000,0.24592084,3.3687355821e-01,1.1358166961e-01,1.2942127969e-02
11000,0.24605404,3.3035067595e-01,1.0927508931e-01,1.1998436964e-02
11000,0.24618145,3.2400759321e-01,1.0518319887e-01,1.1138699588e-02
11000,0.24630307,3.1652338315e-01,1.0051511991e-01,1.0214567881e-02
11000,0.24641890,3.0893023853e-01,9.5884972079e-02,9.3363108402e-03
11000,0.24652894,2.9956975443e-01,9.0413221321e-02,8.3692384101e-03
11000,0.24663319,2.8936341320e-01,8.4746968463e-02,7.4472007437e-03
11000,0.24673164,2.7904298083e-01,7.9108269900e-02,6.5626679516e-03
11000,0.24682430,2.6771372865e-01,7.3254788415e-02,5.7239176864e-03
11000,0.24691117,2.5595654262e-01,6.7468394718e-02,4.9584820918e-03
11000,0.24699226,2.4384865532e-01,6.1735208998e-02,4.2450875357e-03
11000,0.24706754,2.3112436874e-01,5.5983370613e-02,3.5878561638e-03
11000,0.24713704,2.1961340102e-01,5.1028842605e-02,3.0607814296e-03
11000,0.24720075,2.0789769328e-01,4.6171933853e-02,2.5791698388e-03
11000,0.24725866,1.9735185710e-01,4.2041125233e-02,2.2020694807e-03
11000,0.24731078,1.8897843914e-01,3.8869014591e-02,1.9284344157e-03
11000,0.24735712,1.8120906560e-01,3.5921727231e-02,1.6770998980e-03
11000,0.24739766,1.7219339154e-01,3.2840576750e-02,1.4540837453e-03
11000,0.24743240,1.6585076794e-01,3.0607219802e-02,1.2827802155e-03
11000,0.24746136,1.6185218296e-01,2.9277101649e-02,1.1910529839e-03
11000,0.24748453,1.5652530239e-01,2.7467470232e-02,1.0590208353e-03
11000,0.24750190,1.5363041115e-01,2.6641572234e-02,1.0169281335e-03
11000,0.24751348,1.5262486208e-01,2.6218451934e-02,9.7982541908e-04
11000,0.24751928,1.4993329077e-01,2.5413046480e-02,9.3382557230e-04
11000,0.24752072,1.5040322722e-01,2.5584102302e-02,9.4358817728e-04
11000,0.24752652,1.4880667747e-01,2.5106821564e-02,9.1630423469e-04
11000,0.24753810,1.4713886903e-01,2.4551202860e-02,8.8150742350e-04
11000,0.24755547,1.4518915697e-01,2.3938285387e-02,8.4020105873e-04
11000,0.24757864,1.4084925083e-01,2.2625706179e-02,7.6162692840e-04
11000,0.24760760,1.3525618454e-01,2.0943590588e-02,6.6433750426e-04
11000,0.24764234,1.3045283360e-01,1.9598383468e-02,5.9184638169e-04
11000,0.24768288,1.2443397478e-01,1.7981124136e-02,5.1432336916e-04
11000,0.24772922,1.1704234607e-01,1.5976739413e-02,4.1411876905e-04
11000,0.24778134,1.0913681953e-01,1.3989887163e-02,3.2852994001e-04
11000,0.24783925,1.0072971594e-01,1.1968145013e-02,2.4564688973e-04
11000,0.24790296,9.2520051739e-02,1.0203931916e-02,1.8724770672e-04
11000,0.24797246,8.5112164223e-02,8.6452362287e-03,1.3658164771e-04
11000,0.24804774,7.6321569414e-02,6.9834717647e-03,9.2277192518e-05
11000,0.24812883,6.9952760914e-02,5.8992556973e-03,6.8155929591e-05
11000,0.24821570,6.2138923012e-02,4.6482185051e-03,4.2658024563e-05
11000,0.24830836,5.4927280216e-02,3.6207927018e-03,2.6328755510e-05
11000,0.24840681,4.8693690745e-02,2.8237903552e-03,1.5734750371e-05
11000,0.24851106,4.2886049898e-02,2.1808356299e-03,9.5796078990e-06
11000,0.24862110,3.7850777870e-02,1.6855649851e-03,5.4972391478e-06
11000,0.24873693,3.3706292082e-02,1.3327532025e-03,3.4511208670e-06
11000,0.24885855,2.9225019682e-02,9.9675295918e-04,1.9691856580e-06
11000,0.24898596,2.5836147751e-02,7.7279685000e-04,1.1565370006e-06
11000,0.24911916,2.2713355389e-02,5.9161331842e-04,6.4282492192e-07
11000,0.24925816,1.9939857997e-02,4.5283989998e-04,3.6768505036e-07
11000,0.24940294,1.7610461835e-02,3.4987695672e-04,2.0578134919e-07
11000,0.24955352,1.5625897392e-02,2.7497095972e-04,1.2825541180e-07
11000,0.24970989,1.3845888762e-02,2.1410004794e-04,7.5716739931e-08
11000,0.24987205,1.2301114204e-02,1.6817910753e-04,4.5538853306e-08
11500,0.24500000,3.6663390608e-01,1.3443723204e-01,1.8082316604e-02
11500,0.24516795,3.6238462972e-01,1.3134351399e-01,1.7261938739e-02
11500,0.24533011,3.5779560502e-01,1.2804534301e-01,1.6409486156e-02
11500,0.24548648,3.5314789538e-01,1.2474775245e-01,1.5578752906e-02
11500,0.24563706,3.4804754377e-01,1.2118459665e-01,1.4707981857e-02
11500,0.24578184,3.4287172936e-01,1.1762459037e-01,1.3864077478e-02
11500,0.24592084,3.3737011501e-01,1.1390497761e-01,1.3011425194e-02
11500,0.24605404,3.3094931431e-01,1.0966368576e-01,1.2080770057e-02
11500,0.24618145,3.2457546227e-01,1.0554101819e-01,1.1210697606e-02
11500,0.24630307,3.1756882747e-01,1.0112819823e-01,1.0323511512e-02
11500,0.24641890,3.0928785806e-01,9.6102254510e-02,9.3747716362e-03
11500,0.24652894,3.0099177157e-01,9.1198214458e-02,8.4932967353e-03
11500,0.24663319,2.9110674082e-01,8.5614303875e-02,7.5636439305e-03
11500,0.24673164,2.8072028078e-01,7.9957881847e-02,6.6786954968e-03
11500,0.24682430,2.6901663272e-01,7.3912130053e-02,5.8117583415e-03
11500,0.24691117,2.5781700188e-01,6.8307026031e-02,5.0484999544e-03
11500,0.24699226,2.4567766334e-01,6.2582379266e-02,4.3440389021e-03
11500,0.24706754,2.3321085347e-01,5.6933796978e-02,3.6903156770e-03
11500,0.24713704,2.2055138079e-01,5.1419358345e-02,3.1027021322e-03
11500,0.24720075,2.1016034607e-01,4.7077441769e-02,2.6615832741e-03
11500,0.24725866,1.9814762873e-01,4.2352906727e-02,2.2287521726e-03
11500,0.24731078,1.8854721491e-01,3.8717377753e-02,1.9162448173e-03
11500,0.24735712,1.8020840463e-01,3.5612028846e-02,1.6574562574e-03
11500,0.24739766,1.7295035366e-01,3.3065228083e-02,1.4634557685e-03
11500,0.24743240,1.6604396397e-01,3.0620063781e-02,1.2762194705e-03
11500,0.24746136,1.6042727038e-01,2.8763974117e-02,1.1497996984e-03
11500,0.24748453,1.5611929020e-01,2.7358142387e-02,1.0548500088e-03
11500,0.24750190,1.5277933427e-01,2.6314809665e-02,9.8934347751e-04
11500,0.24751348,1.5150221211e-01,2.5902213906e-02,9.6148259472e-04
11500,0.24751928,1.4975194564e-01,2.5382118418e-02,9.3309688105e-04
11500,0.24752072,1.4974276437e-01,2.5337623415e-02,9.2635673077e-04
11500,0.24752652,1.4983793290e-01,2.5355385676e-02,9.2419815375e-04
11500,0.24753810,1.4775852658e-01,2.4714427527e-02,8.8631971332e-04
11500,0.24755547,1.4430357737e-01,2.3708347483e-02,8.2887838090e-04
11500,0.24757864,1.3986763693e-01,2.2362921612e-02,7.4886481359e-04
11500,0.24760760,1.3508300755e-01,2.0859035503e-02,6.5599617211e-04
11500,0.24764234,1.2894397393e-01,1.9147650625e-02,5.6759779431e-04
11500,0.24768288,1.2229372995e-01,1.7370128840e-02,4.8211202397e-04
11500,0.24772922,1.1568239518e-01,1.5682476585e-02,4.0581432797e-04
11500,0.24778134,1.0713549860e-01,1.3492711636e-02,3.0669787028e-04
11500,0.24783925,9.9013149032e-02,1.1587819544e-02,2.3274650800e-04
11500,0.24790296,9.1131776402e-02,9.9176776966e-03,1.7740921182e-04
11500,0.24797246,8.3285694986e-02,8.2997705769e-03,1.2782576211e-04
11500,0.24804774,7.4950709902e-02,6.7509848249e-03,8.7074982441e-05
11500,0.24812883,6.7503588605e-02,5.4928700029e-03,5.9030606071e-05
11500,0.24821570,5.9650248742e-02,4.2806697353e-03,3.6519872496e-05
11500,0.24830836,5.3387304126e-02,3.4273022495e-03,2.3983173261e-05
11500,0.24840681,4.6489848917e-02,2.5776853529e-03,1.3475486061e-05
11500,0.24851106,4.1685163013e-02,2.0675289127e-03,8.5748829740e-06
11500,0.24862110,3.6226531791e-02,1.5447881662e-03,4.7446459798e-06
11500,0.24873693,3.1878440917e-02,1.1895755176e-03,2.7421913677e-06
11500,0.24885855,2.7998461265e-02,9.1328566097e-04,1.5991156725e-06
11500,0.24898596,2.4495317613e-02,6.9476756448e-04,9.1549325897e-07
11500,0.24911916,2.1569051172e-02,5.3301396725e-04,5.1672059182e-07
11500,0.24925816,1.8939966309e-02,4.0610589689e-04,2.8471075613e-07
11500,0.24940294,1.6635851956e-02,3.1224947705e-04,1.6668556813e-07
11500,0.24955352,1.4666023384e-02,2.4035859419e-04,9.3069428698e-08
11500,0.24970989,1.3059360715e-02,1.8986246498e-04,5.7430411191e-08
11500,0.24987205,1.1548656829e-02,1.4763368667e-04,3.4329983982e-08
12000,0.24500000,3.6698267229e-01,1.3469129682e-01,1.8149738605e-02
12000,0.24516795,3.6275438105e-01,1.3160830160e-01,1.7329889730e-02
12000,0.24533011,3.5823388407e-01,1.2835541160e-01,1.6487182934e-02
12000,0.24548648,3.5352253089e-01,1.2500953777e-01,1.5642713091e-02
12000,0.24563706,3.4867850842e-01,1.2161624032e-01,1.4809287328e-02
12000,0.24578184,3.4337367046e-01,1.1796206425e-01,1.3940686513e-02
12000,0.24592084,3.3794714841e-01,1.1428629819e-01,1.3095124939e-02
12000,0.24605404,3.3187564196e-01,1.1025392489e-01,1.2201731835e-02
12000,0.24618145,3.2523300862e-01,1.0596032398e-01,1.1295043360e-02
12000,0.24630307,3.1851774532e-01,1.0171240696e-01,1.0434435210e-02
12000,0.24641890,3.1089606122e-01,9.7024081685e-02,9.5333632315e-03
12000,0.24652894,3.0221132280e-01,9.1861454060e-02,8.5972108094e-03
